iteration,dKx,dKy,dKz,rmse_neubauer_x,rmse_neubauer_y,rmse_neubauer_z,rmse_B2_x,rmse_B2_y,rmse_B2_z,rmse_B1_x,rmse_B1_y,rmse_B1_z,rmse_B0_x,rmse_B0_y,rmse_B0_z,rmse_waicup_x,rmse_waicup_y,rmse_waicup_z,rmse_ramen_x,rmse_ramen_y,rmse_ramen_z,rmse_hog_x,rmse_hog_y,rmse_hog_z,rmse_ubss_x,rmse_ubss_y,rmse_ubss_z,snr_neubauer_x,snr_neubauer_y,snr_neubauer_z,snr_B2_x,snr_B2_y,snr_B2_z,snr_waicup_x,snr_waicup_y,snr_waicup_z,snr_hog_x,snr_hog_y,snr_hog_z,snr_ramen_x,snr_ramen_y,snr_ramen_z,snr_ubss_x,snr_ubss_y,snr_ubss_z
10,2.4864732455421925,0.3230119786029403,0.7434372298605596,0.2358480908851275,0.3763770035612973,0.8131741226258755,0.23584809088509093,0.3763770035612494,0.8131741226258486,0.42601940892485074,0.7077459473898092,1.3754068109938977,0.8497302120734846,1.4268850556421353,2.487523498983426,3.655128196627659,6.263353487400286,1.2339617371048242,0.1795619468462816,0.05813543634132336,0.4576734010138507,0.2283131383864494,0.36077636390139795,0.7282724445207281,0.30966380464625093,0.46870996647131724,0.6246076859646811,60.18677366931481,55.53700389243836,37.08932558970732,60.18677366931616,55.537003892439465,37.08932558970759,36.381368699555615,31.113327043518968,33.46696272062172,60.468802893961914,55.90470395647844,38.04711902593346,62.55513486249191,71.76064677133604,42.08188312706666,57.82161206389259,53.63138173458877,39.380850104463356
11,0.9537879903715907,0.7848968532180619,0.49711620374935217,0.11612713888540235,0.45740755242752146,0.3326170545411866,0.11612713888546657,0.4574075524275315,0.3326170545411939,0.21492206869496694,0.8682276462848291,0.6013001347213283,0.4343475023956169,1.871304818834395,1.1986300409322979,3.712392528935623,5.43811356395973,2.051378044397706,0.0871566870273437,0.12350440838221681,0.13805727109989294,0.11326324908566164,0.44442491106934556,0.3171123814397733,42.22064993175335,0.8237297384763768,0.4789716803669115,66.34074644934172,53.84339887784856,44.85410631752188,66.34074644933692,53.84339887784839,44.85410631752168,36.246343171779316,32.34050004633416,29.05208252491772,66.55764065768612,54.093497616708426,45.26873260331542,68.83340669928877,65.21581630771874,52.49181089153275,15.128922683348291,48.73377059514969,41.68679986279508
12,0.5128279062269097,0.5211983436313754,0.3174639328517659,0.2699018659828933,0.2807760908466663,0.7971142734669727,0.2699018659828976,0.2807760908466369,0.7971142734669917,0.4699051436470245,0.5236883887675218,1.420872469043805,0.891643831489999,1.0978141505444354,2.770650591578332,1.590903195212686,4.683663712036519,1.420914193552018,0.21832133052796643,0.07533627795236934,0.3389965642341813,0.25955454891386404,0.2703380977385942,0.7714216037119647,0.494478978117006,0.25836437909652554,2.0193754260945096,59.015303229973014,58.08226303635986,37.262584867977466,59.01530322997286,58.08226303636076,37.26258486797726,43.60654588997893,33.63775139859341,32.24163953603927,59.354848078512234,58.41132043020073,37.54716064229197,60.85749758343092,69.50938230563979,44.6890906530973,53.756464310172916,58.80481276196826,29.188655245215994
13,0.6009050718175083,1.1763197246372032,1.3801632359699092,0.406584926193367,0.27240166677453975,0.74294925540016,0.4065849261933438,0.27240166677451205,0.7429492554001638,0.7627188713428337,0.49838458473701575,1.3667469891740673,1.5974958636805918,1.0390017160292806,2.773213735277074,3.970198699126636,8.520477955670978,2.398373011639526,0.2903192598835197,0.11448853473794415,0.2615344150224944,0.3854601736192561,0.26302087735080626,0.697537984381111,0.6616872695972535,0.5991697897915286,0.0692179921824252,55.45639550204435,58.34527028812444,37.87381354962004,55.456395502044856,58.34527028812531,37.87381354961998,35.663176117203975,28.440186356997206,27.694662014959313,55.91983071807607,58.649661058509544,38.42163934390912,58.38190401096239,65.87422555718894,46.942419679379995,51.2263653877295,51.49846733909433,58.488616635399694
14,0.318392761106001,0.8490486715475208,0.6476893860783636,0.3743178911310976,0.27798418195721325,1.04860416787994,0.3743178911311027,0.2779841819571921,1.048604167879943,0.7190811352292913,0.5658224297083659,1.8453814968530198,1.5372940041386276,1.2928671533959197,3.498311213781635,2.8768058493665873,6.887969914624782,1.1412483288319886,0.2607372994836226,0.14390509272071636,0.49583464844697617,0.35599427411134354,0.26429753900816594,0.956732500794295,0.07583009224277903,0.37618988690929056,0.1545426485509445,56.17460926333277,58.16906381833411,34.880764993830496,56.17460926333265,58.16906381833478,34.880764993830454,38.46120990976388,30.28764066978653,34.145393493381995,56.610560716875455,58.60760311559371,35.67718603589732,59.31535770922771,63.88794222748029,41.38625915376644,70.04258928613113,55.541323175263166,51.512029567022296
15,0.14263230695136234,0.7885570361791012,1.0775823734316397,0.19572912197607298,0.25304783244985246,0.2533278789370937,0.19572912197606745,0.25304783244986034,0.2533278789371037,0.3499063358087037,0.4012466819125621,0.46645047768037007,0.6770973999690822,0.6391972918809413,0.9284327318171428,6.703144941484075,2.9908986529257713,2.8465771180323145,0.15422839829789362,0.12219347145830739,0.1262979983682019,0.19014898824391657,0.24679160002060024,0.2477125026333665,0.311656672673338,15.166418773331936,0.26846365467813554,61.80631201375419,58.98541306856545,47.219336847637535,61.80631201375444,58.98541306856518,47.2193368476372,31.11384876764021,37.5334315575585,26.206537505317996,62.05754059305981,59.20285802746346,47.414038045114644,63.876134004759884,65.30850543882137,53.265067231185306,57.76589237738872,23.431804630363636,46.71528662368136
16,0.6260930913696511,0.4036367349141377,0.3909207042557776,0.42409062196872066,0.5469458578407076,0.8019137499424179,0.42409062196870595,0.5469458578407248,0.8019137499424295,0.7480990094403568,0.923489353812534,1.5557013592529796,1.4191565670887454,1.620188217891968,3.4104100631124084,2.24706673813635,8.702048787628934,2.5605772537089795,0.3408570993013644,0.13787689585225313,0.19894511377616514,0.4122946106631893,0.5348624315840308,0.7594260315023612,0.19730473859867056,1.3143861113592232,1.3815136231630858,55.090247593857214,52.29057874724163,37.21044338256942,55.09024759385753,52.29057874724134,37.210443382569295,40.60710154761638,28.25703522412233,27.126238920839988,55.3352678131579,52.48462361277228,37.68328699027657,56.987974095243445,64.25963555682684,49.31833104413812,61.73667065822254,44.675006272043106,32.48589314780979
17,0.6037649836322024,0.8808408369174106,2.0824624828962723,0.2919568267057535,0.49274555002616405,0.5138321639332452,0.2919568267057545,0.49274555002616327,0.5138321639332448,0.5570810591778482,0.9182549677970782,0.9441243925185916,1.1894456973151404,1.8763857986463501,1.9493485445871206,2.107340984110982,3.916300124403854,1.2712884762277055,0.20442999531643025,0.07419667952354406,0.23877328157978683,0.2830231754056902,0.4719493904267142,0.49132095111941243,0.5937106801785185,1.5067640171921275,0.4723564421701667,58.3330482790485,53.197011283113824,41.07657086602066,58.33304827904844,53.19701128311384,41.076570866020646,41.16472470156324,35.19194617193099,33.20811437949674,58.602980986428534,53.57155691066196,41.46569090716313,61.42852859799283,69.64177610020131,47.733282021452126,52.16792374255255,43.488560693766246,41.8075997292038
18,0.2570277350457135,0.5890920789446555,12.475647234274511,0.479303852240194,0.2066416953788557,0.47249775038176056,0.4793038522401323,0.20664169537874524,0.47249775038176123,0.8777747502419297,0.4014142678416948,0.8296941001272241,1.7627573840902295,0.8751764362987471,1.576847940482145,2.926633672124959,4.9083608190296495,1.1273122041851744,0.36123352016827504,0.0771222829142466,0.2294731467667327,0.46820425200904836,0.19656119017757856,0.4328670413070225,0.9866594030157027,0.32975460077323265,0.11985406123226366,54.02720258176201,60.7451063739908,41.805001682754565,54.02720258176312,60.74510637399544,41.80500168275455,38.31205367120542,33.23073588650806,34.252112411966145,54.23071390303274,61.17951003778366,42.565906191339906,56.483660106310495,69.30586796572948,48.0783591618843,47.75607578904011,56.68564822870481,53.71994149308786
19,0.266092421493077,0.4576968508763958,1.1605613721736412,0.11242881337250123,0.3781125763439788,0.19700611322144782,0.11242881337244608,0.37811257634403517,0.1970061132214243,0.19416056226733214,0.6699191903721103,0.30457603710575815,0.362007117708731,1.2728637791287105,0.4998905812677225,7.565801941109644,7.291918829451467,2.13848720980799,0.09202681854881758,0.04148358063849115,0.16488516090980387,0.10658114011120078,0.3646408939221267,0.1913737061894321,15.755400290777779,0.11939209202629873,11.828890700390078,66.62186843300634,55.49704304833769,49.40340252926304,66.6218684330106,55.4970430483364,49.403402529264085,30.062321610366777,29.79262898786981,28.690863443088226,67.08581373913994,55.81215805009714,49.655351233131725,68.36113280515261,74.69194079467601,50.94936513695195,23.69083214001431,65.50995425820712,13.83411620707664
20,1.139908748449524,0.5323788990620991,1.2162171431505646,0.3461797164621673,0.5922009770324355,0.6890819680193602,0.346179716462155,0.5922009770324755,0.6890819680193551,0.6603294188481132,1.1066216263472535,1.235715324104266,1.414946172854433,2.292374553829662,2.4360467767012297,3.1270313341901192,6.847067968012304,1.630388499211405,0.24200640247361085,0.14302911126140297,0.3365969997740042,0.33388560583818755,0.5751268230253779,0.649343284699936,0.4283592088079285,1.1342844452742045,0.3099258497265387,56.85338861409705,51.600083109085524,38.527578877347835,56.853388614097355,51.60008310908494,38.5275788773479,37.736776310114564,30.33937272141727,31.04717452215255,57.16746704047048,51.85419304256813,39.04350951404498,59.96288385690488,63.940976698890495,44.75079177292723,55.00325881691799,45.95502596973877,45.467840573457224
21,1.3294364675123744,1.8899323823607244,1.6569053508922122,0.21448242764562836,0.2554736807563559,0.8866662136186803,0.2144824276455571,0.25547368075623017,0.8866662136186777,0.40211318848574135,0.4957455761310357,1.5859597676941573,0.8455328963354583,1.1048416504266363,3.0662839766346996,5.369525342953762,7.8399012556574945,2.4734454214510464,0.15865152789714715,0.1567486390673111,0.387967540189215,0.20971998792453117,0.24112630701139728,0.8659501345086388,0.1659248977822262,0.5784192662359013,1.0302170017813121,61.01158663937626,58.902542197003356,36.3377933850841,61.01158663937916,58.90254219700764,36.337793385084126,33.0407030419038,29.163253645699527,27.42694995017475,61.20662449102605,59.40457360589032,36.54313890492871,63.63053579294578,63.14538992320977,43.51708875921405,63.24118979638034,51.80461049655746,35.0344223289611
22,3.7733452665180187,1.8171705599716124,4.508548845766236,0.10027474270258714,0.38566347224233083,0.846206006604531,0.10027474270260689,0.38566347224238867,0.8462060066045469,0.17364824972356693,0.6621475497172752,1.5393445866526787,0.33761759037653055,1.3421605105236112,2.987285058159512,5.846665388558146,6.09438173497242,3.32696272964971,0.08625233955406912,0.2776299636938072,0.35783271919904347,0.09893926393549467,0.3521539714633459,0.8096189886683952,0.39437633262149147,50.184155531906505,1.0287614536951517,67.61558984596908,55.325295360120215,36.74347451022644,67.61558984596738,55.32529536011889,36.74347451022628,32.30125618430377,31.35087242589695,24.852037871088925,67.73204747012092,56.114813689028864,37.12738287549355,68.92400329296959,58.180138774523215,44.21939561138788,55.72120408977444,13.038133090286987,35.046702916076235
23,0.8467631419819653,883.3945017299737,1.7825414124203187,0.2289791909614167,0.13209158859310344,0.6057731295748499,0.22897919096151753,0.1320915885931604,0.6057731295748823,0.4152603827613444,0.2899913825929287,1.049942072996416,0.8220901194980714,0.7292705108426374,1.9113177125825234,1.783331160097639,6.5594666205307295,1.0470484497255452,0.17836513259971287,0.1481929197671455,0.32252123237850466,0.22050593868884244,0.12979901893509305,0.5768442899490294,45.3024785949555,0.31946231884053,0.6005731431686502,60.44350064033093,64.63196223578252,39.64679647882529,60.443500640327095,64.6319622357788,39.646796478824825,42.61478101065509,30.712094972602046,34.89366102303472,60.77101516322571,64.78403730178415,40.071824625105236,62.613221751148124,63.632916404552375,45.121830373136405,14.51698169498183,56.96107270654508,39.72167844067661
24,0.6909441308796669,0.7396420229676419,8.192286368191544,0.10328046529238552,0.37496825143875673,0.5365876265857937,0.10328046529235971,0.37496825143882095,0.5365876265857928,0.17009204451436247,0.6334859626420465,0.9631198908589482,0.2960827568256122,1.1551787129697642,1.8757302264483253,2.4196168892724716,4.257987459201746,1.7961193878033201,0.09081680952316278,0.14077063183911337,0.24398680591089839,0.10042157206170729,0.36093936140539434,0.4628112530548253,4.523631277405423,0.4700220227470744,0.19572707327921562,67.35905725537854,55.5695755490006,40.700183507988825,67.35905725538072,55.569575548999126,40.70018350798883,39.96448882606318,34.465377940378744,30.20629256952191,67.60288065558879,55.90078058802347,41.9849183834004,68.47609615825218,64.07922430211197,47.545669753099695,34.52967700738402,53.60710135730934,49.45997854290843
25,0.36993584008830827,0.8278459498011542,0.871118693147095,0.3076699863791716,0.2548184345462858,0.47959920374918696,0.30766998637911785,0.25481843454627817,0.47959920374916415,0.5722977709200276,0.4174124947458481,0.880993629017292,1.1835657451143873,0.6973008115446562,1.7883317933252196,4.059591892936116,7.194928374209911,2.230066305067994,0.22572738077154186,0.0981239320848338,0.19631575382920458,0.2677502794623108,0.2474451830468892,0.4595085522687412,0.3827849977635436,34.78416518748213,0.9399323492158748,57.877718325672014,58.92484863374331,41.67542751733226,57.87771832567354,58.924848633743565,41.675427517332665,35.46977344085304,29.908936002910455,28.32664106865812,59.08482231582128,59.179885421864796,42.047124609449476,60.56773612631147,67.2139666362518,49.43389354515471,55.98032280323251,16.221833803543234,35.83106464979212
26,4.470822796679126,2.21861118965953,0.6839869352748262,0.31644944093174193,0.43844882182183487,0.50556822643151,0.3164494409316943,0.43844882182177397,0.5055682264314998,0.5723237751870706,0.8031070132795921,0.9076431095557213,1.1410864575956572,1.6362307048188414,1.793997801495942,3.188970143440631,7.563459153268756,2.811560102154128,0.24190628980389697,0.09266255203115764,0.2237315533901533,0.3073764346750222,0.4267896996294739,0.4810014810523339,0.752810294821687,0.1939972376664571,0.724811987307754,57.63333431678976,54.21108735242904,41.21740114676575,57.63333431679104,54.21108735243025,41.21740114676592,37.56641190766393,29.47505618408638,26.31404914979364,57.8860095954417,54.44518691274694,41.65006831294761,59.96647775980015,67.71138036059551,48.29845182531805,50.10570998137212,61.29355457963157,38.088489238995194
27,0.53683774851159,1.2404225118117986,0.3140965151960724,0.20008940409756384,0.2834600183299187,0.35786681996899034,0.20008940409757497,0.2834600183299197,0.35786681996898995,0.3674250806645816,0.5591151844567808,0.6339393964326768,0.747474831100675,1.2491847242536525,1.188819979611838,6.860312132986031,8.133106421745216,2.357154088515469,0.14915232541761655,0.11030039867511218,0.1708244792052223,0.19450664108011637,0.26929016195555905,0.34322012600894475,0.27636467262588005,0.3886894598563875,0.14695646629935977,61.61493915541257,57.99962928298761,44.21856790224922,61.61493915541209,57.99962928298757,44.21856790224922,30.912543454831397,28.844336398762817,27.845237114564092,61.86073228932706,58.44505575016547,44.58154165677465,64.16682039596081,66.19792385686476,50.641994478048474,58.809770433885916,55.25741022102822,51.94922257677661
28,0.6955622978312729,3.3907601586756058,0.1421420160353604,0.26678965828126494,0.12697870963888994,0.47899660106656633,0.26678965828124457,0.12697870963889774,0.4789966010665737,0.4388206870922751,0.25438136291510355,0.8334540189148147,0.7594417364617773,0.5687537871314728,1.550902021499101,4.160897502180249,8.525717338635049,2.1450193359271723,0.2318090064188267,0.061221477323558766,0.23608758320348813,0.2551353632107846,0.11332253177395073,0.4641005111616172,0.058322417308939785,0.1779413903789699,0.49179612863429145,59.11604115638209,64.97484731145845,41.68634795128371,59.11604115638275,64.9748473114579,41.686347951283565,35.25568061783601,28.434846901142684,28.664372356896223,59.50400780244769,65.96314012712683,41.960755650151036,60.336814861874274,71.31138939515797,47.83153365751937,72.3227106510725,62.0439259066619,41.4572944712571
29,0.16133276997019716,1.8163012667040355,2.0919910667019868,0.35630505479430835,0.16211310563266962,0.5704302755762215,0.3563050547943068,0.162113105632665,0.5704302755762249,0.6412893992631731,0.3084669811148818,1.0657613917616622,1.2647723058118652,0.6856786807297515,2.222882446784127,2.902953793036688,6.57852130135477,1.635831411239056,0.2745483193780489,0.08837104813802903,0.1768964522900766,0.3437531127496618,0.14887213466385318,0.5471175208270028,0.6598547561477813,0.25320349341200343,0.7502333632775579,56.60298129969612,62.85310298582752,40.16894523265957,56.602981299696154,62.85310298582778,40.168945232659524,38.38261850924471,30.68689979480782,31.018225720026543,56.914488182233605,63.59319718597848,40.53138412929102,58.86704518052818,68.12326537965306,50.33861412330813,51.25045394408869,58.98007163472916,37.78906911417529
30,2.1776065357635765,1.4921545690858569,0.916230134866254,0.3080628764364658,0.4271636944930499,0.492922741599491,0.3080628764364754,0.427163694493046,0.49292274159949234,0.5230482779558309,0.8168869964585221,0.8511734289286413,0.962248453399743,1.7678304222161654,1.5847814827942637,1.8851373159822742,5.394168485344902,1.5664905079066058,0.2594347688127973,0.1155084448843875,0.25198101586185434,0.2945786227438101,0.41950301473386853,0.4783975184792637,0.9046228252924788,0.17431687335937945,0.10654749777204464,57.866633648056805,54.437578819986186,41.43741947861504,57.86663364805654,54.43757881998626,41.43741947861503,42.13256116576488,32.41097535251663,31.394441232525082,58.255396424471556,54.594763776269915,41.6972182205079,59.35885739709217,65.79719076259582,47.26564013599874,48.51007013985107,62.222676949024574,54.74213148665561
31,0.17961904584946495,3.1087641519157514,1.219996247276493,0.215809830719642,0.3514820030037298,0.3712286214927764,0.21580983071955423,0.35148200300366,0.371228621492813,0.36928004189426067,0.6222254149290097,0.6251809916436697,0.678402273975727,1.1897035419167532,1.1258621326031146,1.9542061764093945,5.72417200040295,2.2300558229447427,0.17855652303272182,0.08024302444902474,0.22179766987339986,0.20904420670774984,0.34254665917587873,0.3629712821452032,0.2668607521095169,0.505998798097767,0.4546794292282645,60.957996490093606,56.13140364709427,43.9001675318293,60.95799649009713,56.13140364709601,43.90016753182843,41.82001334034126,31.89521200040589,28.326681895596543,61.23465824481407,56.35507077553865,44.09555127451902,62.603906562159196,68.96131971314803,48.37385699929284,59.11372685796585,52.966475795255825,42.13889046238005
32,0.29574502982277306,1.1340148568227328,0.8188294803128496,0.15377975149175713,0.43775067109259835,0.44242359439266116,0.15377975149178372,0.43775067109258925,0.4424235943926807,0.2535509635975427,0.7927688059266063,0.8028267002940824,0.4280682478782023,1.565430928468601,1.6905474065265134,4.712273134585178,9.164513021387874,3.274775363823112,0.13682921428684292,0.09511550612491773,0.23834615073944412,0.1505450893894795,0.4226506748797362,0.42354636572732374,2.429481646087832,0.7461787596406618,2.419689756487613,63.90143787677274,54.224929089424414,42.376230989552404,63.901437876771226,54.2249290894246,42.37623098955203,34.174811866691655,27.80727764799785,24.98936629466283,64.08608909403314,54.52983416473529,42.75497739329118,64.915844309285,67.48443903643357,47.7488337348389,39.929148522465105,49.59260785109399,27.617802866276424
33,0.28110724892731676,0.7352260940499349,1.2662577247606395,0.41183758448688473,0.34811688218307163,0.6603401652665142,0.41183758448682867,0.3481168821830274,0.660340165266488,0.753871682296695,0.6478697517377795,1.2431959135561934,1.53247999954913,1.3471598275535457,2.6294294858474085,3.1543572349634887,7.139223527663815,1.9516688251574559,0.307708486533803,0.08859850205817874,0.20239024548713824,0.4049953366163759,0.3195117072353201,0.6411256939936423,2.0661567231976914,0.6911045109455228,0.6095264359557582,55.344901411649445,56.21496379594895,38.897642303435525,55.344901411650646,56.214963795950055,38.897642303435866,37.66120344813679,29.976445903525782,29.484874085071194,55.490420521932144,56.959729984838425,39.15413294158116,57.876631488516225,68.10093791446096,49.16920504172617,41.336155756441705,50.258590946723146,39.59314565959115
