iteration,dKx,dKy,dKz,rmse_neubauer_x,rmse_neubauer_y,rmse_neubauer_z,rmse_B2_x,rmse_B2_y,rmse_B2_z,rmse_B1_x,rmse_B1_y,rmse_B1_z,rmse_B0_x,rmse_B0_y,rmse_B0_z,rmse_waicup_x,rmse_waicup_y,rmse_waicup_z,rmse_ramen_x,rmse_ramen_y,rmse_ramen_z,rmse_hog_x,rmse_hog_y,rmse_hog_z,rmse_ubss_x,rmse_ubss_y,rmse_ubss_z,snr_neubauer_x,snr_neubauer_y,snr_neubauer_z,snr_B2_x,snr_B2_y,snr_B2_z,snr_waicup_x,snr_waicup_y,snr_waicup_z,snr_hog_x,snr_hog_y,snr_hog_z,snr_ramen_x,snr_ramen_y,snr_ramen_z,snr_ubss_x,snr_ubss_y,snr_ubss_z
11,3.878215933286197,1.118299214640066,0.814553949363446,0.21433913044957628,0.5555793554646563,1.0363484060620733,2.3161129286293405,4.049934246861371,7.790662526867922,4.1491879245873875,7.789609009448499,12.305911409525347,7.908127779504944,15.974784257060655,19.386206550787676,4.077845467976473,9.006635080724102,2.878951061342554,2.322339183208793,3.420574755574708,4.513141793715976,2.1726987909399287,3.7568272895852592,7.572365429800547,3.0590850488962036,4.423679083217208,1.3334047469849928,61.01739168183826,52.15454350837159,34.98288090958248,40.34422635521321,34.90050605567403,17.46150874233193,35.43080569285179,27.95821416214574,26.108310935916073,40.899430518033455,35.5530409012836,17.708365302618127,40.32090797601577,36.36748377578161,22.203417017562597,37.92758994297393,34.133793231433685,32.7937566471698
12,3.61119845085558,1.0651102450969718,0.7780087792673561,0.30525126497377547,0.8038439575510519,1.3024723383299683,2.8009052392373004,5.013539272198544,9.076995827517813,4.959213796853201,9.508185385543953,14.0428781086202,9.265004828914227,19.02891085970642,21.42282485169226,4.084563562347121,9.240370707623994,3.1498109334086193,2.799123375881074,4.2647451917887675,5.670527312521921,2.6317109214648178,4.659151516575768,8.838601096668048,2.1288121299041145,7.825881419616479,1.5584001721451226,57.94627152463861,48.94603046952944,32.99762641315067,38.693452652975054,33.04657707605337,16.1341538689912,35.41650779642411,27.735677606227533,25.327306862053625,39.234657316267565,33.683328819932285,16.365325909538956,38.69898014936778,34.45160373575236,20.22052765330272,41.07667424880307,29.178800239652762,31.4394168350425
13,3.362565281508627,1.0121888085459823,0.7642441980318965,0.43326499482309433,1.146874525579704,1.6091724764895758,3.376043292925204,6.182571748565693,10.511614125416111,5.899765408121766,11.539503532953619,15.90099769895522,10.785449078496697,22.49374608358428,23.44092875407379,4.109653954341517,9.535867630649935,3.5210187005012052,3.3626580820707326,5.299995520658038,7.045649673020352,3.1777607619830683,5.757359535845955,10.172318704414849,3.0823276474217947,11.906375773061225,2.583383103842294,54.90434892976367,45.85914737481857,31.160944670612917,37.07126082784044,31.22608219967748,14.859608388447874,35.36331588237432,27.462261222295986,24.359629951999384,37.596997007709604,31.844998477561553,15.144597417100105,37.10576676917778,32.56395544937013,18.33457568129212,37.86184493623408,25.533873799387816,27.049220288699487
14,3.1310506543134804,0.9595631888302585,0.7701763938064968,0.6094369561692454,1.6101165965649138,1.950004651557187,4.054209428969094,7.590238230105858,12.092873706714709,6.982737379083507,13.916762916674069,17.85556578009815,12.470119536265726,26.37580345490211,25.384018462557712,4.160702721678717,9.909715951670483,3.9207176295587636,4.024885605518679,6.560377977726351,8.652816492019175,3.823547368064048,7.084310235415358,11.895084823277704,2.7989555625958626,5.337256288103559,2.7296521831163165,51.940845246934664,42.91231896846922,29.492283638532477,35.48129738456361,29.44435735960033,13.642406239336777,35.256087232404056,27.12824137619009,23.425685275234777,35.99009147531772,30.043514070113982,13.78564571885262,35.54435014274038,30.710888258913403,16.549846718338863,38.69950090218016,32.503104349219534,26.570850344581043
15,2.9154759474226504,0.9074138391589904,0.7953818007436803,0.8466767901993988,2.2216983635946086,2.3117004438304374,4.848430357095139,9.27126527456417,13.81298553829373,8.218310199933459,16.669383375420534,19.87278246720536,14.314604200526546,30.6690357373628,27.190805117426404,4.246022013552513,10.38082877830195,4.410200225792173,4.798140476074653,8.082300767775621,10.498421662594913,4.582271411911016,8.67476305051762,13.431858742597962,2.1386078675476976,12.150226754192632,3.17871117132919,49.08506787778958,40.115763597517045,28.014365457532968,33.92739773612588,27.70668534986936,12.48724544277686,35.07977614291861,26.724824943713497,22.40383044218056,34.41780478665177,28.284313081330772,12.730274268093085,34.017961796926976,28.898765343067613,14.870516346181514,41.03679776812424,25.357777839392817,25.2479752209696
16,2.7147436878065214,0.8560468136148175,0.8421408063860151,1.159257439742635,3.0109407166615627,2.672435549557779,5.771572526261921,11.260619795887276,15.656782226323825,9.614042373886727,19.820643522553663,21.909756377279013,16.308854972429287,35.35326749252753,28.798508353918688,4.375498775199804,10.97047301073785,4.899410393165602,5.694727818567461,9.903333213458792,12.578263004268939,5.467164137827328,10.564210640041516,14.905167860898766,2.963111511574892,5.022953656068971,22.095539716825765,46.35582313694381,37.475421407641754,26.754851780429174,32.413537823238315,26.01821959682337,11.398946366834048,34.818869639561484,26.244958433846094,21.4901202025961,32.88417871803906,26.572724459846487,11.826259157429455,32.52996153853015,27.13383766388422,13.300583158477844,38.204461057554944,33.03028207661953,8.406904298710504
17,2.5278319641087963,0.8058655876573374,0.9163087230922883,1.561879023331439,4.006114422405454,3.000634164755674,6.835689203783955,13.591827107149008,17.60069249027519,11.173921309160479,23.385208838783186,23.91526750217671,18.436970970367376,40.393428701828455,30.14696918466246,4.561204517847268,11.700857742514772,5.4258757171006735,6.726367219826199,12.06054856138925,14.875088408180188,6.490859387706593,12.787299486496813,17.509387005599663,2.9817886359952084,12.189420226231423,23.852957848296775,43.76647312782716,34.99499851186106,25.748735589817528,30.943774800503597,24.38390867009388,10.382401480293632,34.45783005539151,25.685111514755942,20.603599749860724,31.393376950580787,24.913888765577283,10.427577746621747,31.083809501069144,25.422124266787552,11.843805473564126,38.149883866620655,25.32980451117005,7.742151770890027
18,2.3537892241801734,0.7573420468098891,1.029798823127837,2.068216866128772,5.231458057781227,3.255101269566786,8.05122947513428,16.2949186909358,19.612095387594184,12.897458044573403,27.366762487118724,25.831417856232818,20.67741933173967,45.73977575887791,31.18337017177759,4.815989602850009,12.593214930377057,5.9779360001848065,7.903502495367445,14.588419081113946,17.35671850829917,7.664611484082529,15.352111849507295,19.50936190277428,4.979099733032496,3.5237704172932935,25.49512114439433,41.327499462939215,32.67701054450587,25.041706495903306,29.522176871221642,22.808421545508835,9.44251664794451,33.98571015852416,25.04673318852237,19.76197136181884,29.949618060844024,23.326102983638638,9.48813528407161,29.68302907677504,23.769300884694434,10.503644182732765,33.69640446320952,36.10931339524383,7.163854986553942
19,2.191729430804939,0.7109880372340727,1.2070309899172629,2.688949074348179,6.703598234003204,3.388053880956453,9.426140533344416,19.394097335415157,21.649238906397223,14.778931380464794,31.755991185223206,27.596227857595718,23.003739591363768,51.329189660153126,31.867287354868264,5.150171527040118,13.665384873263642,6.48234325018926,9.234494383807858,17.516339792282785,19.975109191265076,8.997381836042594,18.329384670864297,18.785924256828523,4.763115367319969,8.29832012099917,26.972097227375304,39.04776942662923,30.523305942826717,24.69399041733987,28.152742765276038,21.296074081948134,8.584143924356773,33.4029871015654,24.337028146144885,19.058356107690457,28.557097937570752,21.78650778714342,9.816345245851108,28.331158541631673,22.180598274383815,9.283213345095028,34.0815989581998,28.669661811989506,6.674702254685315
20,2.0408275509586744,0.6673293084328946,1.5033956543480116,3.4293615982663126,8.427663337292492,3.3548936052664127,10.964919612807167,22.90526852807516,23.66189726433222,16.80689654442375,36.52918875089257,29.14714318713664,25.385718151567122,57.0875192650927,32.1757771526393,5.572384752483297,14.930291395808977,6.898119251670318,10.724735071873022,20.865927855429952,22.66667770314581,10.6826151208104,21.717742903391628,23.628904636814696,3.059306258546745,11.271205297166949,28.23596284965127,36.93515536478663,28.535321932935283,24.77942154892056,26.839311930154857,19.850757749257998,7.81200529720204,32.71859906755211,23.568099821000143,18.518382625411704,27.065869338274418,20.313171748331417,7.824124794290695,27.031689515428976,20.660711471176686,8.185239196279941,37.92696186852894,26.010058295884484,6.2769445488348685
21,1.9003153556332646,0.6268838968187658,2.071133812213689,4.28675561712764,10.393527304094865,3.1423608541430097,12.667697554662686,26.83364461040979,25.592902864245403,18.964066419559,41.64771221256944,30.425315151179475,27.790952267238843,62.932809234923525,32.108232649414745,6.084768177912954,16.392784183977106,7.217801329956686,12.37574880045899,24.648314132722696,25.35411613558014,12.361889911185685,25.526218238317636,22.54234038070093,2.9456538154085234,41.74159728672922,29.244068574291262,34.9968464597129,26.714206274532796,25.34787546657377,25.585467253659537,18.475872228357094,7.130605618200124,31.954540235683666,22.756411074471636,18.12489810662688,25.7977235384671,18.909735941424522,8.233016521664714,25.787991259915266,19.213721095418055,7.212027079185697,38.25578686085639,14.638084224649253,5.972240713024066
22,1.769477508846462,0.5901470089985725,3.5153714331714125,5.248007289146923,12.572726636861383,2.8525830004906436,14.529457431545826,31.171670379090987,27.38062140396217,21.22764593799766,47.05845679943353,31.380427026553285,30.18666101022559,68.77914014529598,31.690807326806194,6.683295366406549,18.050757026805876,7.527218117715496,14.184367905411385,28.861698187478403,27.949762249437093,14.202215096174044,29.751462393598253,27.039671976970226,2.2398375264089068,6.981001147645593,29.96258400284162,33.23953238022851,25.06087604069354,26.188230789788594,24.394433033861525,17.17426399644554,6.544130580497775,31.13960787026684,21.919557092301616,17.760306568094627,24.592299254467733,17.579299145278824,6.652968209228423,24.60322122769226,17.84302788298048,6.365434225686528,40.63509064025877,30.17111131237657,5.7614112926468835
23,1.6476479259254753,0.5575843474544949,13.055002220758965,6.287717710353485,14.916626322453162,2.8952303750162947,16.539502959148503,35.89753341434634,28.962347656808685,23.570152713701987,52.695412136691246,31.975781035777196,32.54155712919896,74.54073281597195,30.980232505355442,7.35749286402883,19.893448778741902,7.611607095267835,16.14209287268358,33.489463659306885,30.36040988539009,16.193554321537494,35.01051077901639,28.77792491027817,17.348453096718178,6.791815537540971,30.370192970344693,31.669560258906053,23.576053294017267,26.059334055587907,23.268971889583973,15.94817333183508,6.05632133727172,30.304823980669987,21.07526389953684,17.66346933961922,23.45257732240736,16.16549656310893,6.111807084019965,23.480224138322523,16.55130165483559,5.646843974748976,22.85420584626914,30.40974785710981,5.644045557049331
24,1.5342063825249108,0.5296357415637726,7.862597550619129,7.367404708013548,17.35634122250485,3.907263154725392,18.68128672104321,40.97449987533456,30.278497808238402,25.96069461784873,58.48223655815788,32.19335205626115,34.8275788438651,80.13594362160143,30.06669970961281,8.091639594195614,21.900888691782956,7.580980145148063,18.234751572013977,38.49913564175546,32.49325082022719,18.06304179531496,40.03787564164939,29.976828576901536,26.484626223070777,6.216586528817583,30.46182833541169,30.293130426192878,22.260301906597043,23.455543345109966,22.211285250552052,14.799192272760598,5.670310086589467,29.478690355152096,20.240230741425908,17.69848940102755,22.503603235259625,15.000044974223016,5.757282897147835,22.421423953412223,15.340445918167857,5.057133326191845,19.179544009201017,31.178425840772444,5.617877257760187
25,1.4285753571158484,0.5067311474398807,3.301595336630948,8.436103247336554,19.804740371515642,6.038980259864677,20.932683496187753,46.35125303988866,31.277381036765107,28.366607903862885,64.33565998995418,32.03855631859809,37.021298568504186,85.49080563450359,29.074891101783717,8.867546502917278,24.04537411625263,7.438334383275756,20.44256054176357,43.842399729398196,34.26248374425385,20.291882591075268,45.57870465712737,31.18918994163591,28.764249673016472,65.36986180805057,30.25235139891501,29.116583245326296,21.11408243177216,19.673724385303792,21.22292283316802,13.728235917027988,5.388388966561266,28.68335147845795,19.42883472948889,17.8634826300241,21.49297415527901,13.874225932269058,5.412914680596831,21.428715119475655,14.211579152618546,4.596619735245992,18.462359976462572,10.74191416306733,5.677813858398836
26,1.3302170908714341,0.4893219022725251,2.3958210108174316,9.432557461802586,22.16059043203477,9.115284777830976,23.266748841872786,51.96331180025918,31.920269892155435,30.755300781826172,70.16942084184767,31.544547109640924,39.104873050894234,90.54184428660709,28.160969136031774,9.671747803085504,26.29085743233137,7.177611643416297,22.740656600974905,49.45629721067453,35.59603875726853,22.61377845595107,51.38363864281985,31.980215823852046,31.026693959011745,70.86950739889426,29.780067817959097,28.14683178090496,20.13783895514797,16.09759175838411,20.304706936150104,12.735529053198176,5.211665490412047,27.92932170176972,18.653370497920253,18.173397457008743,20.551958309108333,12.832968403903786,5.195368778614734,20.50336096957001,13.16503354749421,4.264963165955791,17.804710933368245,10.040277219031221,5.814482936533462
27,1.2386308499811034,0.4779320837297881,2.2752836516791386,10.288934792501296,24.31457678914137,13.019267053553824,25.65294214087693,57.7354826186349,32.18647364647165,33.09610991140914,75.89837802435315,30.77585105129953,41.0664665630205,95.23799981125703,27.501653923240806,10.512036368871804,28.595759891674422,6.529669681770071,25.10011171022731,55.26557586415334,36.44187159253173,25.005793481447277,57.14882614069804,32.457170726044424,33.24739849256505,76.26898982538317,40.493114041092724,27.392012675096552,19.332131204526238,13.001265876834978,19.456677339291225,11.820609490602047,5.139528626368399,27.205683876482773,17.92343266453415,18.995172344118426,19.678608169868777,11.909319215547571,5.066783386683441,19.645907884721826,12.20037150630787,4.060983115209705,17.204267596711794,9.402505615569781,3.1453730533591617
28,1.1533503764561028,0.4732388793291115,2.80661570638057,10.935728142111925,26.156641530123082,17.678630038827094,28.058726133951776,63.5851708594005,32.07815524173404,35.36197016101666,81.44242683734949,29.830926047450554,42.90015192703042,99.54160204594122,27.271363854932357,10.944081004994606,30.914360125819393,5.942967797001592,27.489375485322736,61.18603253906624,36.77338748419446,27.744445112562644,62.99861746768198,32.34370957193428,35.40449011780925,81.50147698726664,41.722110510381235,26.86246686564597,18.697825889774467,10.344024436851512,18.678061968289786,10.982348648105404,5.168808888825547,26.855834993475796,17.246260264871275,19.812929045903246,18.77590010432819,11.062845124924447,5.097200012673063,18.856123502154748,11.316419633830339,3.9823238257720783,16.658254087305288,8.826155916643252,2.8856712038068015
29,1.0739415144485769,0.47619901241800533,5.550760034077469,11.307305234647382,27.583866043820883,23.020435040104026,30.451394416061483,69.42626845572829,31.624696674259994,37.53072358681724,86.72988758405133,28.842486847852765,44.60535951806254,103.4284471915918,27.60855202203053,11.472701413203684,33.199729331753325,5.612190335328608,29.8760208718606,67.12855748942924,36.593744936044445,29.59423637912736,69.05355702780342,31.97182959749859,37.47967754412671,86.50629251015573,42.61081840388142,26.5722386542471,18.236362798922084,8.050726051860698,17.967277283039834,10.218989034597287,5.292469211136711,26.446107154751594,16.626774639722083,20.310348754391843,18.215278204928552,10.26574441048681,5.197646792915084,18.13296588829914,10.511319203863795,4.024859452131392,16.1635040560267,8.308511512276105,2.702599074213409
30,1.0,0.48825510852100157,16.972157981664935,11.347482593868241,28.50805715624519,28.95469293638361,32.79993760039097,75.17326450277962,30.886434581197523,39.58594688146344,91.70011840958637,27.973008514057227,46.18599134135033,106.8871066525926,28.583331932864294,12.013828021863622,35.405510720707184,5.827571907313305,32.228614248335006,73.00350442084252,35.939022772840865,32.57030302129111,74.19046941882655,31.29158360160278,39.45885912132399,91.23092831806817,5.278867028735249,26.541430466887718,17.950113083435816,6.058617312913062,17.32196062178889,9.52819729056647,5.497641029130174,26.04579275726447,16.068048232038684,19.983243764147883,17.382984989960015,9.642503121168232,5.384445736444263,17.474588325490487,9.782591335248846,4.1816713067767495,15.716530485938732,7.84662361964418,20.84218213439827
31,0.93114940296675,0.511692769704958,3.0788689716640136,11.014603713303204,28.862296738148434,35.37216820107301,35.0767475589273,80.74520607860764,29.957398629671722,41.517246438873904,96.30521163378741,27.401236246659582,47.649340382003,109.91764783824169,30.184741206941986,12.237930217520764,37.490903819098094,6.773633615016337,34.51850468713646,78.72497962942971,34.88043030568945,34.65392927242307,78.787303929358,30.38788980918195,41.33240691763804,95.63250208513172,4.166680986892928,26.800043439905025,17.84284775182116,4.319762955260231,16.73903462716803,8.907130554768495,5.762914616820886,25.885261522602143,15.570947292733807,18.67656254499195,16.844371278156103,9.120340713492297,5.638985726771698,16.878381488224306,9.127214361781398,4.4413599050392465,15.313607044367295,7.437355128277197,22.897191567346617
32,0.8670392106453355,0.5503062784066551,1.7175137154160993,10.285972072504254,28.605983405773426,42.14841180962555,37.258980692005224,86.06917033473147,28.966030782960253,43.32004264680746,100.51074554462241,27.29628650264679,49.00495472596868,112.5299653604285,32.335216639372746,12.401920246247899,39.41971350092045,8.392474238482075,36.72133529561286,84.21467210350762,33.52575419456764,37.17048389308326,85.13433050713199,29.366996871240122,43.09512214195336,99.67860354251947,11.778477636120458,27.394514155105117,17.920327853002046,2.797372292016333,16.214801580440607,8.352513168494104,6.055216827593387,25.769642288193904,15.13519622962545,16.81519624894354,16.23545667436813,8.447370998321192,5.935805846051009,16.341051670947827,8.541710259866838,4.785425454963413,14.95085865284462,7.077426599121565,13.871213351658264
33,0.8073430433411664,0.6107574829599246,1.2490296422989173,9.162407204505449,27.72831607007721,49.15052652898304,39.32945144620615,91.08298695287581,28.071513338410913,44.99492676450856,104.29566305977096,27.782752921925187,50.26356595662122,114.74191324169787,34.92091971009607,12.438789154968953,41.18622354471599,10.508418006812855,38.818121231904776,89.40492559342273,32.0198019550908,39.25844886054134,90.11233981903746,28.164253898712424,44.745892764322285,103.34753087063896,6.632850204212001,28.399229187701383,18.190995583574637,1.4624330930449654,15.745063190525503,7.860720213983715,6.327680062611327,25.743858845200755,14.754426053082568,14.862249786281838,15.76075824761443,7.953780169554127,6.299031569256039,15.85873073109067,8.022236578844318,5.184623756256306,14.624357421893405,6.763463397766996,18.85899279849331
34,0.7517569927964864,0.7056796786917069,1.044991216397969,7.676371979577647,26.250754431332656,56.24475199478166,41.2769958284613,95.73705573588907,27.45168251998175,46.546715270500194,107.65142221610446,28.91145311115987,51.43616914580155,116.5774023137744,37.82040428227616,12.285650648430824,43.02442896964796,12.958840576139902,40.79580499252981,94.2408657162146,30.542322902097045,41.210230271808044,94.62645612483672,27.509694060628743,46.287113581830134,106.62796989224475,7.362589693329484,29.936300741753993,18.66662971461032,0.29135646234487855,15.32525934208392,7.4278641562288295,6.52161723297495,25.851457738252943,14.375163200841738,13.041673643875171,15.339320146665983,7.529213989578634,6.503281373931263,15.42711082869387,7.564680160808481,5.594955298704133,14.330218982593275,6.492042686813596,17.95238461447674
