UTC,bt,bx_gse,by_gse,bz_gse,bx_gsm,by_gsm,bz_gsm
2023-07-07T00:09:39.000,8.938073,-0.05420253,7.5093603,-4.847238,-0.05420253,7.7544823,-4.4445705
2023-07-07T00:09:43.000,8.5732155,-0.68894875,6.6832094,-5.325419,-0.68894875,6.954593,-4.965785
2023-07-07T00:09:48.000,8.347529,-1.1371468,7.5715446,-3.3256361,-1.1371468,7.7362375,-2.922119
2023-07-07T00:09:52.000,7.7946258,-2.2277138,7.289452,-1.6301421,-2.2277138,7.3651853,-1.2439902
2023-07-07T00:09:56.000,7.475007,-0.33168107,7.3742905,1.1770992,-0.33168107,7.3020988,1.5636756
2023-07-07T00:10:01.000,8.101544,-2.5925043,7.666123,-0.38013217,-2.5925043,7.675504,0.023811162
2023-07-07T00:10:05.000,7.485422,-1.9500387,7.2082596,0.51950854,-1.9500387,7.1709523,0.8979657
2023-07-07T00:10:09.000,8.683412,-4.0770154,7.6403413,0.63620895,-4.0770154,7.596318,1.0370793
2023-07-07T00:10:13.000,8.218208,-1.0191381,8.154707,-0.0324535,-1.0191381,8.145141,0.3962239
2023-07-07T00:10:18.000,8.532563,-1.6477336,8.300517,-1.091347,-1.6477336,8.346393,-0.6537113
2023-07-07T00:10:22.000,8.893213,0.53701365,8.101554,-3.6284556,0.53701365,8.280946,-3.1979382
2023-07-07T00:10:26.000,8.956268,-0.06084473,8.295831,-3.374943,-0.06084473,8.461579,-2.9347434
2023-07-07T00:10:31.000,8.445902,-0.26773018,7.9297867,-2.894835,-0.26773018,8.070784,-2.47468
2023-07-07T00:10:35.000,8.534136,-0.6269238,8.361255,-1.589923,-0.6269238,8.433149,-1.1490936
2023-07-07T00:10:39.000,9.47194,0.30738333,9.371405,-1.3416176,0.30738333,9.4288645,-0.8483292
2023-07-07T00:10:44.000,8.429913,0.9593837,7.739228,-3.201151,0.9593837,7.896393,-2.7910566
2023-07-07T00:10:48.000,9.422748,-1.4921622,8.103649,-4.5708323,-1.4921622,8.332027,-4.139922
2023-07-07T00:10:52.000,9.014527,-3.1204128,7.569884,-3.7711523,-3.1204128,7.7570233,-3.3694685
2023-07-07T00:10:56.000,8.527525,-1.2074671,7.7038937,-3.4511907,-1.2074671,7.874028,-3.043088
2023-07-07T00:11:01.000,8.58125,-0.7323655,8.1887865,-2.458715,-0.7323655,8.306249,-2.0267546
2023-07-07T00:11:05.000,8.796737,-2.0608194,7.4804025,-4.1447773,-2.0608194,7.687005,-3.7477398
2023-07-07T00:11:09.000,8.986771,-0.4217619,6.6314487,-6.0504584,-0.4217619,6.9387994,-5.6953692
2023-07-07T00:11:14.000,9.080809,0.20464297,7.6079125,-4.953674,0.20464297,7.8564734,-4.549179
2023-07-07T00:11:18.000,9.091237,-0.25153768,7.7232895,-4.789376,-0.25153768,7.963015,-4.379237
2023-07-07T00:11:22.000,9.000163,0.3798512,8.231416,-3.619729,0.3798512,8.409259,-3.1848092
2023-07-07T00:11:27.000,8.607274,0.09094155,7.987493,-3.205751,0.09094155,8.143988,-2.7843044
2023-07-07T00:11:31.000,9.306869,-0.98880684,7.2011223,-5.812392,-0.98880684,7.4946856,-5.428605
2023-07-07T00:11:35.000,8.915001,-0.7984299,6.885055,-5.60676,-0.7984299,7.168208,-5.2398973
2023-07-07T00:11:39.000,8.78109,-0.7489944,6.925,-5.347048,-0.7489944,7.194446,-4.9786034
2023-07-07T00:11:44.000,8.806109,-0.27952635,6.7435102,-5.656368,-0.27952635,7.029227,-5.2971125
2023-07-07T00:11:48.000,8.491191,0.8632419,5.905579,-6.039808,0.8632419,6.2123075,-5.723843
2023-07-07T00:11:52.000,8.969988,1.1050289,8.001317,-3.9010906,1.1050289,8.19367,-3.4789858
2023-07-07T00:11:57.000,8.909923,2.8361542,7.816914,-3.199814,2.8361542,7.972929,-2.788432
2023-07-07T00:12:01.000,8.941584,1.9829834,7.885195,-3.7206707,1.9829834,8.0681715,-3.305194
2023-07-07T00:12:05.000,8.792827,1.2657596,7.8868737,-3.6754425,1.2657596,8.067426,-3.260106
2023-07-07T00:12:09.000,8.774078,1.5386233,8.086021,-3.0386415,1.5386233,8.233116,-2.6139758
2023-07-07T00:12:14.000,8.459622,1.3250517,7.483631,-3.7154698,1.3250517,7.666675,-3.3213778
2023-07-07T00:12:18.000,8.987241,0.82946295,8.16054,-3.6726127,0.82946295,8.340373,-3.2435586
2023-07-07T00:12:22.000,9.037925,-1.9317509,7.7756634,-4.182283,-1.9317509,7.9824247,-3.7727075
2023-07-07T00:12:27.000,8.999099,-3.3632352,7.2357135,-4.161355,-3.3632352,7.442039,-3.780011
2023-07-07T00:12:31.000,9.427459,-4.1379285,7.643596,-3.6510224,-4.1379285,7.822803,-3.2493498
2023-07-07T00:12:35.000,9.211783,-4.048328,7.566526,-3.348982,-4.048328,7.730098,-2.9518778
2023-07-07T00:12:40.000,9.161355,-5.7000775,6.8784585,-2.03134,-5.7000775,6.974556,-1.6718565
2023-07-07T00:12:44.000,9.194473,-5.010428,7.3440337,-2.3450222,-5.010428,7.4557333,-1.9611244
2023-07-07T00:12:48.000,8.593779,0.039168462,6.561232,-5.54993,0.039168462,6.840031,-5.202449
2023-07-07T00:12:52.000,8.042632,1.6023816,5.944095,-5.1753297,1.6023816,6.2042093,-4.8604627
2023-07-07T00:12:57.000,8.855675,0.4644132,6.885203,-5.54989,0.4644132,7.1633477,-5.1859174
2023-07-07T00:13:01.000,8.938439,0.18359786,7.0515523,-5.4897714,0.18359786,7.326255,-5.1174192
2023-07-07T00:13:05.000,9.174262,0.63118684,7.5099974,-5.231503,0.63118684,7.7706156,-4.8359294
2023-07-07T00:13:10.000,8.91217,0.6334072,7.1568003,-5.27312,0.6334072,7.419943,-4.89592
2023-07-07T00:13:14.000,8.991696,-0.18597767,8.14122,-3.8126826,-0.18597767,8.327442,-3.3866978
2023-07-07T00:13:18.000,8.989423,-0.12641853,8.267721,-3.526829,-0.12641853,8.4389305,-3.094863
2023-07-07T00:13:23.000,9.154619,0.033921707,8.369734,-3.7085671,0.033921707,8.550132,-3.271266
2023-07-07T00:13:27.000,9.242364,-0.2655626,8.081025,-4.477478,-0.2655626,8.301441,-4.0542374
2023-07-07T00:13:31.000,9.2333145,-0.3109703,8.056575,-4.4998875,-0.3109703,8.278096,-4.0780535
2023-07-07T00:13:35.000,8.932357,0.07917702,7.2757373,-5.181155,0.07917702,7.533361,-4.7988734
2023-07-07T00:13:40.000,9.003461,0.20419309,7.4236727,-5.0901566,0.20419309,7.6763062,-4.700524
2023-07-07T00:13:44.000,8.990326,0.16016054,7.399473,-5.103735,0.16016054,7.65274,-4.7154937
2023-07-07T00:13:48.000,9.003728,1.0382757,6.9164343,-5.6702776,1.0382757,7.1994386,-5.3063354
2023-07-07T00:13:53.000,8.746969,0.7393246,6.686856,-5.590066,0.7393246,6.9659214,-5.2382073
2023-07-07T00:13:57.000,8.898477,1.4953325,6.7850447,-5.55968,1.4953325,7.062304,-5.202952
2023-07-07T00:14:01.000,8.975561,0.21757019,6.6370335,-6.0384717,0.21757019,6.939023,-5.6888776
2023-07-07T00:14:06.000,8.728688,0.40642986,6.045128,-6.2834105,0.40642986,6.3603826,-5.964088
2023-07-07T00:14:10.000,8.898663,0.61132437,6.9148273,-5.5675526,0.61132437,7.1919913,-5.2045865
2023-07-07T00:14:14.000,8.792296,0.44343215,7.0722427,-5.2049236,0.44343215,7.330449,-4.834498
2023-07-07T00:14:18.000,8.570355,0.46820238,6.7083983,-5.313113,0.46820238,6.972542,-4.961395
2023-07-07T00:14:23.000,8.770169,0.7178417,6.6520123,-5.670212,0.7178417,6.9344664,-5.3210654
2023-07-07T00:14:27.000,8.869844,0.6948409,7.436901,-4.783706,0.6948409,7.6726933,-4.3955784
2023-07-07T00:14:31.000,8.900477,1.0928922,7.164355,-5.166827,1.0928922,7.4200754,-4.792344
2023-07-07T00:14:36.000,9.641655,0.8809916,7.8610363,-5.512666,0.8809916,8.133479,-5.102146
2023-07-07T00:14:40.000,8.783643,-0.33306625,7.4985995,-4.562066,-0.33306625,7.7226667,-4.171554
2023-07-07T00:14:44.000,9.153036,0.054754708,7.8385935,-4.7256246,0.054754708,8.070509,-4.3176346
2023-07-07T00:14:49.000,9.343,-0.9535734,8.081369,-4.590623,-0.9535734,8.305958,-4.1705422
2023-07-07T00:14:53.000,8.755781,-0.13173237,7.5999975,-4.3458467,-0.13173237,7.8125925,-3.950917
2023-07-07T00:14:57.000,8.8607025,-0.95271164,7.680817,-4.313866,-0.95271164,7.891585,-3.9150066
2023-07-07T00:15:01.000,8.932472,-0.39141712,7.533658,-4.783288,-0.39141712,7.768556,-4.3915124
2023-07-07T00:15:06.000,8.910171,-0.09366102,7.486042,-4.831308,-0.09366102,7.7233663,-4.4420695
2023-07-07T00:15:10.000,9.123171,-0.68625027,8.194796,-3.9505217,-0.68625027,8.386063,-3.526362
2023-07-07T00:15:14.000,9.034671,-0.335852,8.119171,-3.948613,-0.335852,8.310367,-3.5284996
2023-07-07T00:15:19.000,8.829015,-0.84855384,7.632686,-4.3558664,-0.84855384,7.8452454,-3.9602509
2023-07-07T00:15:23.000,9.321583,0.6516155,8.111972,-4.5456805,0.6516155,8.333513,-4.1255097
2023-07-07T00:15:27.000,9.067633,-0.80657834,7.780245,-4.5868497,-0.80657834,8.004233,-4.183737
2023-07-07T00:15:32.000,8.947322,-0.9407473,7.4464636,-4.8702927,-0.9407473,7.6852593,-4.484011
2023-07-07T00:15:36.000,8.9720125,-1.3498389,7.632287,-4.519197,-1.3498389,7.8528395,-4.1240606
2023-07-07T00:15:40.000,8.856802,-0.5444839,7.3953743,-4.843029,-0.5444839,7.632654,-4.459716
2023-07-07T00:15:44.000,8.761002,-1.6010807,7.1748633,-4.765818,-1.6010807,7.4084,-4.394006
2023-07-07T00:15:49.000,9.06019,-0.22955842,7.98005,-4.284058,-0.22955842,8.187908,-3.8720162
2023-07-07T00:15:53.000,8.701835,-0.5580726,7.6213503,-4.1623907,-0.5580726,7.8233953,-3.7689457
2023-07-07T00:15:57.000,8.850881,-1.3233577,7.583338,-4.3680425,-1.3233577,7.795818,-3.9764338
2023-07-07T00:16:02.000,8.788264,-0.60998684,7.152151,-5.0703287,-0.60998684,7.4008317,-4.6999135
2023-07-07T00:16:06.000,8.9568615,0.61339235,7.176027,-5.324824,0.61339235,7.437517,-4.953024
2023-07-07T00:16:10.000,8.996912,0.19134945,7.7426057,-4.578194,0.19134945,7.9653053,-4.17872
2023-07-07T00:16:15.000,8.700628,-0.72077286,7.734022,-3.919989,-0.72077286,7.923201,-3.5219734
2023-07-07T00:16:19.000,8.5663805,-0.13711745,7.674231,-3.803978,-0.13711745,7.85752,-3.4093184
2023-07-07T00:16:23.000,8.68461,0.6539192,7.4965763,-4.3354573,0.6539192,7.707001,-3.9493003
2023-07-07T00:16:27.000,8.7416,0.19274192,7.764287,-4.0117664,0.19274192,7.957857,-3.6126087
2023-07-07T00:16:32.000,9.168722,-0.37420237,8.456286,-3.523729,-0.37420237,8.624133,-3.0902703
2023-07-07T00:16:36.000,9.280171,0.17605665,7.764087,-5.0803084,0.17605665,8.011677,-4.680129
2023-07-07T00:16:40.000,9.1508465,0.2914049,8.352403,-3.7269897,0.2914049,8.530551,-3.2989078
2023-07-07T00:16:45.000,9.196356,-0.24998657,8.083891,-4.377347,-0.24998657,8.295258,-3.9622164
2023-07-07T00:16:49.000,9.855018,-2.1998556,8.369339,-4.715525,-2.1998556,8.597378,-4.2856855
2023-07-07T00:16:53.000,9.581572,0.22457184,8.762362,-3.870026,0.22457184,8.94701,-3.4215646
2023-07-07T00:16:57.000,10.171968,0.21361737,9.413792,-3.8475754,0.21361737,9.5963955,-3.3663785
2023-07-07T00:17:02.000,9.454911,0.6106669,8.402928,-4.291064,0.6106669,8.60918,-3.8606274
2023-07-07T00:17:06.000,9.736242,-0.97102934,8.56221,-4.5321145,-0.97102934,8.780359,-4.0935044
2023-07-07T00:17:10.000,9.698193,0.13176456,8.48465,-4.6955614,0.13176456,8.711068,-4.2608523
2023-07-07T00:17:15.000,9.565064,0.10511214,8.057657,-5.1530156,0.10511214,8.3076315,-4.7394776
2023-07-07T00:17:19.000,9.421306,1.7537909,8.469787,-3.734693,1.7537909,8.64753,-3.3023376
2023-07-07T00:17:23.000,9.700249,0.5057723,8.67413,-4.3125954,0.5057723,8.880704,-3.8693805
2023-07-07T00:17:28.000,9.293715,0.3760047,8.117951,-4.508948,0.3760047,8.335053,-4.0937304
2023-07-07T00:17:32.000,9.700872,0.8111733,8.283816,-4.9827023,0.8111733,8.524505,-4.558701
2023-07-07T00:17:36.000,9.394942,0.7902236,8.239556,-4.4441195,0.7902236,8.453057,-4.023218
2023-07-07T00:17:40.000,8.759414,0.18632475,7.763127,-4.05296,0.18632475,7.9574404,-3.6567402
2023-07-07T00:17:45.000,9.68292,-0.9201674,8.434416,-4.6661415,-0.9201674,8.658675,-4.2355156
2023-07-07T00:17:49.000,9.811724,-0.83902436,8.191241,-5.335684,-0.83902436,8.449416,-4.9166384
2023-07-07T00:17:53.000,9.692121,-0.26342848,8.62732,-4.4087577,-0.26342848,8.838201,-3.9691308
2023-07-07T00:17:58.000,9.490138,1.2614139,8.188787,-4.6276693,1.2614139,8.411145,-4.2100115
2023-07-07T00:18:02.000,9.364919,0.4083144,8.774427,-3.2472155,0.4083144,8.926562,-2.8020487
2023-07-07T00:18:06.000,8.779808,-0.48731667,7.4676795,-4.5914407,-0.48731667,7.6889424,-4.210428
2023-07-07T00:18:11.000,9.362486,0.15311866,8.792198,-3.214023,0.15311866,8.942521,-2.7683964
2023-07-07T00:18:15.000,9.416641,-0.12371732,8.61518,-3.7995386,-0.12371732,8.795058,-3.362257
2023-07-07T00:18:19.000,8.969119,-0.26111957,8.148989,-3.7377665,-0.26111957,8.326282,-3.3241487
2023-07-07T00:18:23.000,9.300607,-1.1806751,8.448381,-3.70569,-1.1806751,8.623615,-3.2772784
2023-07-07T00:18:28.000,9.332388,-1.834665,8.2559805,-3.9454095,-1.834665,8.443402,-3.5265312
2023-07-07T00:18:32.000,9.3129425,-0.67069215,8.176231,-4.407982,-0.67069215,8.386858,-3.9927049
2023-07-07T00:18:36.000,8.934009,0.17983986,7.9770646,-4.0187807,0.17983986,8.168357,-3.6141531
2023-07-07T00:18:41.000,8.867425,0.347331,7.857181,-4.095766,0.347331,8.052399,-3.6972241
2023-07-07T00:18:45.000,8.894267,-0.6888301,8.307154,-3.1023705,-0.6888301,8.452008,-2.6827302
2023-07-07T00:18:49.000,9.214836,-0.8477411,8.606113,-3.1826646,-0.8477411,8.754552,-2.7481544
2023-07-07T00:18:54.000,9.061518,-0.6049516,8.180124,-3.8510654,-0.6049516,8.362458,-3.437213
2023-07-07T00:18:58.000,9.110226,0.105907865,8.009286,-4.340085,0.105907865,8.2162,-3.9343448
2023-07-07T00:19:02.000,9.18447,-1.1267023,8.267374,-3.8386931,-1.1267023,8.448829,-3.4208655
2023-07-07T00:19:06.000,9.209575,-1.8954355,8.494781,-3.0103617,-1.8954355,8.634511,-2.5823987
2023-07-07T00:19:11.000,9.608324,-1.9005142,8.451011,-4.157926,-1.9005142,8.648021,-3.730908
2023-07-07T00:19:15.000,9.327448,-0.8673274,7.624052,-5.303098,-0.8673274,7.8791456,-4.9161057
2023-07-07T00:19:19.000,9.34135,-0.7746896,7.926,-4.882539,-0.7746896,8.159635,-4.4811845
2023-07-07T00:19:24.000,9.577462,-0.47065476,8.309752,-4.738595,-0.47065476,8.535637,-4.3184714
2023-07-07T00:19:28.000,9.296219,-0.28344342,8.077817,-4.5921907,-0.28344342,8.296598,-4.183994
2023-07-07T00:19:32.000,9.656829,-0.4939084,7.85387,-5.5970635,-0.4939084,8.122883,-5.1989565
2023-07-07T00:19:37.000,10.021468,-0.51690423,8.180438,-5.7656803,-0.51690423,8.457325,-5.351288
2023-07-07T00:19:41.000,10.043661,-0.49043718,8.2471285,-5.711345,-0.49043718,8.5211115,-5.2938886
2023-07-07T00:19:45.000,9.882374,-0.4446011,8.0027685,-5.7809467,-0.4446011,8.280398,-5.375748
2023-07-07T00:19:49.000,9.945191,-0.069309585,7.7489233,-6.2334743,-0.069309585,8.049244,-5.8405194
2023-07-07T00:19:54.000,9.994957,0.08048449,8.238796,-5.658173,0.08048449,8.509794,-5.241765
2023-07-07T00:19:58.000,9.721265,-3.9741783,8.756308,-1.4268731,-3.9741783,8.816374,-0.99017143
2023-07-07T00:20:02.000,9.527413,-4.473299,8.406016,-0.3163625,-4.473299,8.411356,0.10138133
2023-07-07T00:20:07.000,8.033299,-4.4351897,6.680434,-0.48456216,-4.4351897,6.6962504,-0.15243429
2023-07-07T00:20:11.000,8.425468,-3.5449135,7.511488,1.4140946,-3.5449135,7.432095,1.7849602
2023-07-07T00:20:15.000,8.072531,-5.599438,5.801416,0.3944845,-5.599438,5.7747207,0.68164873
2023-07-07T00:20:20.000,7.2576885,-3.5447488,6.1051435,-1.6840485,-3.5447488,6.1811028,-1.3794063
2023-07-07T00:20:24.000,8.021792,-2.1806362,7.4044185,-2.183703,-2.1806362,7.503504,-1.8142221
2023-07-07T00:20:28.000,7.5458794,-1.2992998,7.4283705,0.267268,-1.2992998,7.4060245,0.6347611
2023-07-07T00:20:32.000,7.686498,-1.6616915,7.4694533,0.72684157,-1.6616915,7.424325,1.0956392
2023-07-07T00:20:37.000,7.5397835,-2.3645766,7.156544,0.20245548,-2.3645766,7.1377664,0.5562488
2023-07-07T00:20:41.000,7.8828692,-3.6665387,6.9564176,-0.5517001,-3.6665387,6.975188,-0.20704004
2023-07-07T00:20:45.000,7.8737493,-3.708048,6.638134,-2.0448675,-3.708048,6.7310915,-1.71427
2023-07-07T00:20:50.000,7.7707047,-2.9188223,6.8731875,-2.1502624,-2.9188223,6.9710255,-1.8080746
2023-07-07T00:20:54.000,7.6069455,-1.776374,7.373361,-0.5862273,-1.776374,7.393314,-0.22140521
2023-07-07T00:20:58.000,6.96538,-2.4442086,6.469585,0.8287526,-2.4442086,6.4207926,1.1470746
2023-07-07T00:21:03.000,7.5887156,-4.087065,6.3801837,-0.42160717,-4.087065,6.393214,-0.10631719
2023-07-07T00:21:07.000,8.537084,-3.1226892,7.8917565,-0.9223789,-3.1226892,7.927641,-0.53208137
2023-07-07T00:21:11.000,8.339518,-1.3132074,8.197754,-0.7873172,-1.3132074,8.226597,-0.3822796
2023-07-07T00:21:15.000,9.275527,-1.8750079,9.081529,0.21346532,-1.8750079,9.059982,0.6606452
2023-07-07T00:21:20.000,9.080749,-4.1533365,8.0544405,-0.5794635,-4.1533365,8.073205,-0.18210608
2023-07-07T00:21:24.000,9.603993,-3.3880243,8.870442,-1.4398713,-3.3880243,8.930564,-1.0014857
2023-07-07T00:21:28.000,9.4272375,-3.4416802,8.317646,-2.8007867,-3.4416802,8.445375,-2.388153
2023-07-07T00:21:33.000,9.489291,-1.6041849,8.639686,-3.5817707,-1.6041849,8.80538,-3.1525445
2023-07-07T00:21:37.000,10.333665,-1.432546,10.232908,-0.14152063,-1.432546,10.227494,0.3616647
2023-07-07T00:21:41.000,9.505041,-2.4889474,9.092964,-1.2119999,-2.4889474,9.141532,-0.76376235
2023-07-07T00:21:45.000,9.955841,-2.3896801,9.153149,-3.1029124,-2.3896801,9.294492,-2.6496444
2023-07-07T00:21:50.000,9.443495,-3.3129053,8.659731,-1.792574,-3.3129053,8.737286,-1.3653169
2023-07-07T00:21:54.000,8.759102,-2.579433,7.8759913,-2.8349879,-2.579433,8.005608,-2.4451284
2023-07-07T00:21:58.000,7.871229,-2.0623434,6.728514,-3.5256333,-2.0623434,6.893327,-3.1914
2023-07-07T00:22:03.000,7.93792,-2.1742115,6.626044,-3.7919557,-2.1742115,6.803963,-3.4625819
2023-07-07T00:22:07.000,8.292716,-3.0366886,7.08099,-3.0671222,-3.0366886,7.222769,-2.7164817
2023-07-07T00:22:11.000,8.265033,-2.3633366,7.0068326,-3.691842,-2.3633366,7.179235,-3.3442478
2023-07-07T00:22:16.000,8.548951,-3.0019479,7.281011,-3.3256211,-3.0019479,7.435081,-2.9652069
2023-07-07T00:22:20.000,9.740889,-0.5467358,9.212534,-3.1169238,-0.5467358,9.35401,-2.6624186
2023-07-07T00:22:24.000,9.101185,-1.6630344,8.685139,-2.1527283,-1.6630344,8.78003,-1.7253834
2023-07-07T00:22:28.000,10.121468,-2.7103727,9.3833885,-2.6551836,-2.7103727,9.501967,-2.1933033
2023-07-07T00:22:33.000,9.531167,-1.6980087,8.834862,-3.1472416,-1.6980087,8.97809,-2.7117922
2023-07-07T00:22:37.000,9.168984,-2.3720386,8.142676,-3.4843254,-2.3720386,8.303131,-3.0824842
2023-07-07T00:22:41.000,9.534408,-2.7387977,8.285278,-3.8416257,-2.7387977,8.4629345,-3.4325864
2023-07-07T00:22:46.000,8.713628,-1.7857823,7.4206486,-4.20384,-1.7857823,7.6169305,-3.8367503
2023-07-07T00:22:50.000,8.830083,-1.3705978,7.3058987,-4.7660956,-1.3705978,7.529652,-4.404108
2023-07-07T00:22:54.000,7.9347196,-1.3272659,6.000278,-5.0194426,-1.3272659,6.237833,-4.720972
2023-07-07T00:22:59.000,8.09193,-1.7636355,5.8517966,-5.3033395,-1.7636355,6.1032524,-5.0119085
2023-07-07T00:23:03.000,9.457249,-2.4128077,7.811391,-4.753954,-2.4128077,8.033651,-4.367878
2023-07-07T00:23:07.000,9.006669,-2.0021842,7.5356703,-4.508329,-2.0021842,7.7462006,-4.13615
2023-07-07T00:23:11.000,9.551792,-2.6861608,8.120209,-4.2524695,-2.6861608,8.317502,-3.852328
2023-07-07T00:23:16.000,9.712492,-2.8690193,7.8394284,-4.964332,-2.8690193,8.071587,-4.5771956
2023-07-07T00:23:20.000,9.687345,-2.2721717,7.201424,-6.0680614,-2.2721717,7.4878855,-5.7108192
2023-07-07T00:23:24.000,9.859377,-2.1172433,7.608942,-5.901576,-2.1172433,7.886702,-5.524901
2023-07-07T00:23:29.000,9.894411,-2.0319896,7.3006115,-6.3617187,-2.0319896,7.600956,-5.999656
2023-07-07T00:23:33.000,9.922167,-1.9200745,7.874956,-5.7225666,-1.9200745,8.143459,-5.3335514
