UTC,bt,bx_gse,by_gse,bz_gse,bx_gsm,by_gsm,bz_gsm
2023-07-05T00:13:25.000,3.0741951,1.9281584,-0.4868859,2.3443172,1.9281584,-0.639599,2.307335
2023-07-05T00:13:29.000,3.051476,2.1304455,-0.1639489,2.1784923,2.1304455,-0.30643547,2.1630545
2023-07-05T00:13:33.000,2.8176208,1.8690345,-0.14367524,2.1035812,1.8690345,-0.2812496,2.0896397
2023-07-05T00:13:37.000,2.692835,1.8561541,0.15616636,1.9446505,1.8561541,0.02840577,1.9507042
2023-07-05T00:13:42.000,2.7963514,1.9633203,-0.0153824575,1.9911602,1.9633203,-0.14577995,1.985876
2023-07-05T00:13:46.000,3.3444552,2.322406,-0.3132383,2.386146,2.322406,-0.46881962,2.3605125
2023-07-05T00:13:50.000,3.5779924,2.900822,-0.45337766,2.0449233,2.900822,-0.5862713,2.0108576
2023-07-05T00:13:55.000,3.99321,3.2306426,-0.9173795,2.160345,3.2306426,-1.0567893,2.0956795
2023-07-05T00:13:59.000,4.265264,3.3882658,-1.4316969,2.1592531,3.3882658,-1.5698891,2.0609658
2023-07-05T00:14:03.000,4.1273065,3.1470354,-1.4762373,2.2252085,3.1470354,-1.6186038,2.1239
2023-07-05T00:14:08.000,3.5857859,2.6461933,-1.5355864,1.8701597,2.6461933,-1.6545686,1.7657651
2023-07-05T00:14:12.000,3.1751487,2.1423843,-1.672132,1.641869,2.1423843,-1.7758644,1.5290732
2023-07-05T00:14:16.000,2.6293874,1.7494252,-1.4134997,1.3620603,1.7494252,-1.4994708,1.2667981
2023-07-05T00:14:20.000,1.6407918,0.9359208,-0.69761735,1.1530741,0.9359208,-0.7714402,1.1050476
2023-07-05T00:14:25.000,1.5414237,1.0090935,-0.36528593,1.1064736,1.0090935,-0.43675172,1.0802618
2023-07-05T00:14:29.000,2.953728,1.856103,-0.7517546,2.171234,1.856103,-0.8918723,2.1175354
2023-07-05T00:14:33.000,3.0816596,1.4563438,-0.5320396,2.6631978,1.4563438,-0.7046814,2.6228063
2023-07-05T00:14:38.000,3.3804448,1.191283,0.436206,3.1333652,1.191283,0.23088902,3.1551454
2023-07-05T00:14:42.000,3.804222,1.146145,0.6572076,3.5674272,1.146145,0.42318338,3.6026897
2023-07-05T00:14:46.000,3.6295495,0.22903521,-0.2847718,3.6111047,0.22903521,-0.51956284,3.5848613
2023-07-05T00:14:51.000,3.380755,-0.21616231,-0.3876077,3.3514981,-0.21616231,-0.6051863,3.3191156
2023-07-05T00:14:55.000,3.3193688,-0.48646235,-0.73665607,3.1998284,-0.48646235,-0.9435419,3.1450427
2023-07-05T00:14:59.000,3.0692577,-0.73154646,-0.46142355,2.9448721,-0.73154646,-0.652223,2.9085717
2023-07-05T00:15:03.000,2.328005,-0.2968571,0.04052981,2.3086448,-0.2968571,-0.10985267,2.306386
2023-07-05T00:15:08.000,2.4785254,-0.91131955,0.2086073,2.2954452,-0.91131955,0.05877699,2.3041553
2023-07-05T00:15:12.000,2.6467655,-1.3759893,0.40140346,2.225061,-1.3759893,0.25579315,2.246462
2023-07-05T00:15:16.000,2.797732,-1.1414278,1.2906791,2.2042222,-1.1414278,1.1445897,2.283498
2023-07-05T00:15:21.000,2.4842825,-1.6165287,1.1126739,1.5233028,-1.6165287,1.0112808,1.5924215
2023-07-05T00:15:25.000,2.3707545,-1.9267226,0.92216027,1.0285118,-1.9267226,0.85336274,1.0862725
2023-07-05T00:15:29.000,2.331846,-2.1408443,0.61293083,0.69181436,-2.1408443,0.56668633,0.73017657
2023-07-05T00:15:33.000,2.5038176,-2.33909,0.25811467,0.855065,-2.33909,0.20203173,0.87002444
2023-07-05T00:15:38.000,2.5425677,-2.3543115,0.18988909,0.9411746,-2.3543115,0.12837765,0.9515182
2023-07-05T00:15:42.000,2.2251136,-1.9685171,-0.26682502,1.0024345,-1.9685171,-0.3313291,0.9830013
2023-07-05T00:15:46.000,2.0659513,-1.6419675,-0.2072747,1.2365818,-1.6419675,-0.28707632,1.2205263
2023-07-05T00:15:51.000,2.079583,-1.3905854,-0.5291602,1.452903,-1.3905854,-0.6222894,1.415519
2023-07-05T00:15:55.000,1.8060932,-0.8657402,-1.047117,1.1899635,-0.8657402,-1.1220757,1.1195598
2023-07-05T00:15:59.000,1.0848658,-0.17188619,-0.8597899,0.63886636,-0.17188619,-0.89939463,0.5817888
2023-07-05T00:16:04.000,0.7861877,0.09337322,-0.715391,0.3123912,0.09337322,-0.73413074,0.2653765
2023-07-05T00:16:08.000,0.5784044,0.105737485,-0.5338967,0.19576912,0.105737485,-0.5454572,0.16077232
2023-07-05T00:16:12.000,0.4922679,0.13277826,-0.45361188,0.13760047,0.13277826,-0.46157053,0.10793665
2023-07-05T00:16:16.000,0.5299238,0.16095139,-0.47090685,0.18210049,0.16095139,-0.4817077,0.15123372
2023-07-05T00:16:21.000,0.44456738,0.1440631,-0.065117486,0.41550654,0.1440631,-0.09187038,0.41042152
2023-07-05T00:16:25.000,1.4481033,-0.31795448,0.1307149,1.406706,-0.31795448,0.039436884,1.4122156
2023-07-05T00:16:29.000,1.40868,-0.51303655,-0.060665254,1.3105314,-0.51303655,-0.14529237,1.3038647
2023-07-05T00:16:34.000,1.6170483,-0.085958265,-0.35909626,1.5743272,-0.085958265,-0.4601251,1.5478184
2023-07-05T00:16:38.000,2.0880616,-0.10400512,-0.41542992,2.0436738,-0.10400512,-0.54664046,2.012553
2023-07-05T00:16:42.000,2.2311466,-0.35917592,-0.16888282,2.1955607,-0.35917592,-0.3103775,2.180063
2023-07-05T00:16:47.000,2.392146,-0.45905763,-0.11363904,2.344934,-0.45905763,-0.26484895,2.332699
2023-07-05T00:16:51.000,2.6377757,-0.70745796,0.3328389,2.5192425,-0.70745796,0.16949446,2.535476
2023-07-05T00:16:55.000,2.6274538,-0.44283137,0.6763664,2.4999886,-0.44283137,0.51360345,2.53843
2023-07-05T00:16:59.000,2.7332346,-0.3264361,0.83409303,2.5823052,-0.3264361,0.6657457,2.6307404
2023-07-05T00:17:04.000,2.5252545,0.09732666,0.6085391,2.4489012,0.09732666,0.44932318,2.4830518
2023-07-05T00:17:08.000,2.389943,0.22029808,0.41823244,2.3427289,0.22029808,0.26631224,2.3648207
2023-07-05T00:17:12.000,2.3305447,0.4280936,0.3449217,2.2647746,0.4280936,0.19822992,2.2822974
2023-07-05T00:17:17.000,2.3612077,0.7388142,0.31193256,2.2208452,0.7388142,0.16818966,2.2363293
2023-07-05T00:17:21.000,2.1530452,0.73614866,0.23482126,2.009614,0.73614866,0.104893014,2.0205662
2023-07-05T00:17:25.000,1.9769375,0.790662,0.050523583,1.811238,0.790662,-0.06620474,1.8107325
2023-07-05T00:17:30.000,2.2089813,1.0849695,0.22775176,1.9106462,1.0849695,0.104296714,1.9213438
2023-07-05T00:17:34.000,2.102217,1.125728,0.31294745,1.7476029,1.125728,0.19984904,1.7641182
2023-07-05T00:17:38.000,1.8780994,1.0182561,0.3290402,1.5434197,1.0182561,0.22908086,1.5613885
2023-07-05T00:17:42.000,1.916236,0.93336385,0.492881,1.5993314,0.93336385,0.38902178,1.6277148
2023-07-05T00:17:47.000,2.1625898,0.9888663,0.42012218,1.8768154,0.9888663,0.29861248,1.8999395
2023-07-05T00:17:51.000,2.5504196,1.1168321,0.6122047,2.209645,1.1168321,0.4689529,2.2444172
2023-07-05T00:17:55.000,2.6600723,1.2227329,0.6410004,2.2737696,1.2227329,0.4936193,2.3102489
2023-07-05T00:18:00.000,2.6685078,1.1438826,0.7798042,2.2813094,1.1438826,0.6317032,2.3266752
2023-07-05T00:18:04.000,2.8321674,1.1428399,0.9313333,2.4182034,1.1428399,0.7741836,2.4730003
2023-07-05T00:18:08.000,2.9274135,1.0901397,0.919619,2.5564911,1.0901397,0.75367403,2.6102338
2023-07-05T00:18:13.000,2.959639,1.1183286,0.9258265,2.5790794,1.1183286,0.7584771,2.6331575
2023-07-05T00:18:17.000,3.1161582,1.2170773,1.0367743,2.6747458,1.2170773,0.86312,2.7357252
2023-07-05T00:18:21.000,3.2069206,1.1564282,1.1872038,2.745462,1.1564282,1.0087675,2.81592
2023-07-05T00:18:25.000,3.3310807,1.1837647,1.2448777,2.8539586,1.1837647,1.0594321,2.9278667
2023-07-05T00:18:30.000,3.3234353,1.2729535,1.0187496,2.8960252,1.2729535,0.8311382,2.9553378
2023-07-05T00:18:34.000,3.4142818,1.2806573,1.1857407,2.9344943,1.2806573,0.9953885,3.0044036
2023-07-05T00:18:38.000,3.5728874,1.4394997,1.2717282,3.0126522,1.4394997,1.0762626,3.0878837
2023-07-05T00:18:43.000,3.5525334,1.4581059,1.3089994,2.9632652,1.4581059,1.1166865,3.0409594
2023-07-05T00:18:47.000,3.6001127,1.466379,1.3952944,2.9771962,1.466379,1.2019808,3.0603576
2023-07-05T00:18:51.000,3.678124,1.4397721,1.6100836,2.9771264,1.4397721,1.4164026,3.073997
2023-07-05T00:18:56.000,3.7537253,1.4804498,1.6721997,3.01703,1.4804498,1.4759088,3.1177583
2023-07-05T00:19:00.000,3.7043967,1.3665206,1.7971241,2.936924,1.3665206,1.6057663,3.0457664
2023-07-05T00:19:04.000,3.7040663,1.3337983,1.9691113,2.8396637,1.3337983,1.783683,2.9596562
2023-07-05T00:19:08.000,3.6912613,1.4039391,1.8352753,2.878564,1.4039391,1.6477017,2.9898908
2023-07-05T00:19:13.000,3.7485347,1.3586254,1.8033578,2.992248,1.3586254,1.6086583,3.1012688
2023-07-05T00:19:17.000,3.7366166,1.3386257,1.7494063,3.0182714,1.3386257,1.5532253,3.1237605
2023-07-05T00:19:21.000,3.6405332,1.256647,1.7768892,2.9183877,1.256647,1.5870934,3.0257986
2023-07-05T00:19:26.000,3.6869776,1.3298687,1.8895704,2.8731127,1.3298687,1.7025001,2.9877663
2023-07-05T00:19:30.000,3.6341276,1.3652495,1.6949008,2.9103763,1.3652495,1.5059173,3.0125058
2023-07-05T00:19:34.000,3.6662326,1.3939215,1.802479,2.872162,1.3939215,1.6157794,2.9811916
2023-07-05T00:19:39.000,3.6369216,1.4590943,1.7098165,2.8591554,1.4590943,1.5242002,2.9622724
2023-07-05T00:19:43.000,3.7165291,1.4845934,1.7765883,2.9072852,1.4845934,1.5878377,3.0145226
2023-07-05T00:19:47.000,3.7812018,1.6252071,1.8374982,2.8774624,1.6252071,1.6505898,2.9886022
2023-07-05T00:19:51.000,3.7872782,1.7245859,1.6999218,2.911966,1.7245859,1.5111635,3.014244
2023-07-05T00:19:56.000,3.8102448,1.729466,1.8219175,2.8648787,1.729466,1.635975,2.974979
2023-07-05T00:20:00.000,3.7541687,1.7553823,1.7002012,2.8498654,1.7553823,1.5155259,2.9522192
2023-07-05T00:20:04.000,3.7874668,1.7579242,1.7276917,2.8757067,1.7579242,1.5413846,2.9797215
2023-07-05T00:20:09.000,3.7080815,1.8442519,1.518095,2.836193,1.8442519,1.3347893,2.926934
2023-07-05T00:20:13.000,3.6957483,1.8156133,1.5613083,2.8150346,1.8156133,1.3793253,2.9085338
2023-07-05T00:20:17.000,3.6150851,1.7100965,1.60433,2.7514606,1.7100965,1.4263623,2.8477886
2023-07-05T00:20:21.000,3.6516626,1.8590896,1.4325446,2.797542,1.8590896,1.2520622,2.8828402
2023-07-05T00:20:26.000,3.6124122,1.8977784,1.3959668,2.7384737,1.8977784,1.2193713,2.8215415
2023-07-05T00:20:30.000,3.5057187,1.9023015,1.288509,2.6478403,1.9023015,1.1179429,2.7242465
2023-07-05T00:20:34.000,3.4414737,1.7990724,1.2730112,2.6432033,1.7990724,1.1028315,2.7186108
2023-07-05T00:20:39.000,3.3239455,1.8135376,1.1444515,2.5396705,1.8135376,0.98115474,2.607112
2023-07-05T00:20:43.000,3.2392182,1.7218654,1.144638,2.4934952,1.7218654,0.9843257,2.561019
2023-07-05T00:20:47.000,3.2448366,1.760059,1.0598394,2.511553,1.760059,0.8986112,2.5736465
2023-07-05T00:20:52.000,3.2536888,1.8850067,0.82232374,2.5213141,1.8850067,0.66101223,2.5683274
2023-07-05T00:20:56.000,3.2130754,1.8621889,0.93544745,2.4456174,1.8621889,0.77875876,2.4999282
2023-07-05T00:21:00.000,3.2643168,1.9457355,0.97929263,2.431227,1.9457355,0.82348317,2.488324
2023-07-05T00:21:04.000,3.387057,1.9926921,1.048357,2.530273,1.9926921,0.8862002,2.5915215
2023-07-05T00:21:09.000,3.414003,2.064658,0.99596584,2.5299518,2.064658,0.83399254,2.587868
2023-07-05T00:21:13.000,3.4773521,2.1221418,0.8731464,2.6126819,2.1221418,0.70624787,2.66265
2023-07-05T00:21:17.000,3.598354,2.202608,0.860258,2.7123103,2.202608,0.68715006,2.7612493
2023-07-05T00:21:22.000,3.6435652,2.2729437,0.74904287,2.747404,2.2729437,0.57400286,2.7892318
2023-07-05T00:21:26.000,3.6845095,2.3020432,0.75544757,2.7758794,2.3020432,0.57866,2.8180423
2023-07-05T00:21:30.000,3.8212492,2.3415453,0.6205901,2.9553306,2.3415453,0.4328082,2.9886098
2023-07-05T00:21:35.000,3.8464506,2.2675476,0.6981595,3.0275376,2.2675476,0.5057346,3.0655575
2023-07-05T00:21:39.000,3.9173079,2.2477493,0.8932994,3.081386,2.2477493,0.6971588,3.131596
2023-07-05T00:21:43.000,4.0364037,2.3295562,0.81005716,3.1952353,2.3295562,0.606975,3.2399542
2023-07-05T00:21:47.000,4.0727196,2.346437,0.8370704,3.2218924,2.346437,0.63232803,3.2682471
2023-07-05T00:21:52.000,4.0182333,2.336533,0.7234813,3.188007,2.336533,0.5211741,3.227258
2023-07-05T00:21:56.000,4.0287533,2.252797,0.766864,3.2507968,2.252797,0.5605891,3.2926435
2023-07-05T00:22:00.000,3.9990563,2.2004378,0.6708177,3.2711663,2.2004378,0.46352595,3.306913
2023-07-05T00:22:05.000,3.9280846,2.0677552,0.7733618,3.249023,2.0677552,0.5673358,3.2912567
2023-07-05T00:22:09.000,3.9777067,1.9763136,0.7960804,3.358957,1.9763136,0.58316773,3.4023893
2023-07-05T00:22:13.000,3.9073865,1.9000214,0.7056994,3.3405955,1.9000214,0.4941982,3.3783665
2023-07-05T00:22:18.000,3.805408,1.8183962,0.68189937,3.2725492,1.8183962,0.47480044,3.308947
2023-07-05T00:22:22.000,3.6451194,1.7082688,0.5873814,3.166022,1.7082688,0.3872403,3.1966796
2023-07-05T00:22:26.000,3.65678,1.5969797,0.67566663,3.2194986,1.5969797,0.4720644,3.255588
2023-07-05T00:22:30.000,3.6666536,1.6123351,0.51444894,3.2527018,1.6123351,0.30915415,3.2785895
2023-07-05T00:22:35.000,3.5623577,1.5634836,0.3136327,3.1855214,1.5634836,0.11302662,3.1989276
2023-07-05T00:22:39.000,3.6078088,1.544518,0.35128728,3.2415037,1.544518,0.14716698,3.2571602
2023-07-05T00:22:43.000,3.7058866,1.7188128,0.20475537,3.2767901,1.7188128,-0.0012153387,3.2831814
2023-07-05T00:22:48.000,3.7110667,1.6715859,0.12803979,3.3108041,1.6715859,-0.079837605,3.3123171
2023-07-05T00:22:52.000,3.771176,1.750599,0.11997211,3.3380802,1.750599,-0.08952344,3.3390357
2023-07-05T00:22:56.000,3.6677542,1.6164324,0.18033136,3.2874074,1.6164324,-0.026030555,3.292247
2023-07-05T00:23:01.000,3.716102,1.7044101,0.09232167,3.3008904,1.7044101,-0.11463651,3.3001914
2023-07-05T00:23:05.000,3.660344,1.7380414,-0.086640924,3.220221,1.7380414,-0.28812033,3.208476
2023-07-05T00:23:09.000,3.522868,1.642696,-0.04936035,3.1160412,1.642696,-0.24431786,3.106841
2023-07-05T00:23:13.000,3.5324116,1.7841357,-0.03740226,3.0485067,1.7841357,-0.22808589,3.0401926
2023-07-05T00:23:18.000,3.5701408,1.6809152,-0.14253637,3.1464446,1.6809152,-0.33907014,3.1313674
2023-07-05T00:23:22.000,3.6196356,1.7404325,-0.24010736,3.1646492,1.7404325,-0.43751633,3.1434436
2023-07-05T00:23:26.000,3.5669854,1.7382351,-0.15608223,3.110878,1.7382351,-0.35022187,3.0950394
2023-07-05T00:23:31.000,3.546268,1.6955084,-0.05700415,3.1141644,1.6955084,-0.25147137,3.104518
2023-07-05T00:23:35.000,3.491073,1.6508641,-0.21029666,3.0688784,1.6508641,-0.40156442,3.0497518
2023-07-05T00:23:39.000,3.4550207,1.5999426,-0.039831307,3.0619872,1.5999426,-0.2309309,3.0535266
2023-07-05T00:23:44.000,3.4566832,1.71407,-0.026622986,3.0016518,1.71407,-0.21391207,2.9941382
2023-07-05T00:23:48.000,3.4628882,1.6219137,-0.054644164,3.0590856,1.6219137,-0.24539264,3.0497172
2023-07-05T00:23:52.000,3.5365295,1.5681748,-0.207486,3.1630394,1.5681748,-0.4043498,3.1439424
2023-07-05T00:23:56.000,3.4843078,1.2572012,-0.004532043,3.2495885,1.2572012,-0.20711325,3.2429852
2023-07-05T00:24:01.000,3.565694,1.3329961,0.22281347,3.299644,1.3329961,0.016745776,3.3071163
2023-07-05T00:24:05.000,3.525908,1.4443752,0.034976482,3.2163,1.4443752,-0.16545738,3.2122319
2023-07-05T00:24:09.000,3.4339225,1.383458,0.22440076,3.1348863,1.383458,0.028743714,3.142776
2023-07-05T00:24:14.000,3.3550036,1.37367,0.13380386,3.0579693,1.37367,-0.056816444,3.060368
2023-07-05T00:24:18.000,3.3231199,1.4634672,0.28913185,2.969477,1.4634672,0.10378817,2.9817142
2023-07-05T00:24:22.000,3.3706958,1.390025,0.15634206,3.0667539,1.390025,-0.034726158,3.0705402
2023-07-05T00:24:27.000,3.3597493,1.3363365,-0.053420763,3.0820882,1.3363365,-0.24496499,3.0728023
2023-07-05T00:24:31.000,3.2533326,1.1322209,0.13277318,3.0470676,1.1322209,-0.056883037,3.0494287
2023-07-05T00:24:35.000,3.4019341,1.222192,0.14108326,3.1716712,1.222192,-0.056260064,3.174309
2023-07-05T00:24:39.000,3.4234655,1.2342758,0.33819216,3.1752646,1.2342758,0.14031895,3.1901395
2023-07-05T00:24:44.000,3.3866718,1.1680434,0.21670467,3.171476,1.1680434,0.019375607,3.178812
2023-07-05T00:24:48.000,3.4151506,1.0490826,0.35609165,3.2304611,1.0490826,0.15490726,3.246334
2023-07-05T00:24:52.000,3.5248966,1.084564,0.28010425,3.3421788,1.084564,0.072210535,3.3531184
2023-07-05T00:24:57.000,3.4408038,1.100944,0.25409874,3.2499979,1.100944,0.052050605,3.2595007
2023-07-05T00:25:01.000,3.487953,0.9092541,0.4263904,3.340249,0.9092541,0.21849181,3.3602583
2023-07-05T00:25:05.000,3.500482,0.8502639,0.37038198,3.375388,0.8502639,0.16049215,3.3918533
2023-07-05T00:25:09.000,3.5401556,0.7270894,0.3579006,3.44615,0.7270894,0.1437303,3.4617028
2023-07-05T00:25:14.000,3.4836233,0.79854274,0.43216345,3.363212,0.79854274,0.22306776,3.383519
2023-07-05T00:25:18.000,3.389111,0.8457179,0.55862874,3.234002,0.8457179,0.35736802,3.26238
2023-07-05T00:25:22.000,3.2672,0.8428824,0.57264733,3.104226,0.8428824,0.37946647,3.133712
2023-07-05T00:25:27.000,3.2417989,0.7982138,0.39473516,3.1170979,0.7982138,0.20117244,3.1355457
2023-07-05T00:25:31.000,3.279238,0.7212237,0.5732615,3.147159,0.7212237,0.3775721,3.1765828
2023-07-05T00:25:35.000,3.2959266,0.75602525,0.570194,3.1569664,0.75602525,0.37397876,3.186173
2023-07-05T00:25:40.000,3.2776678,0.7672638,0.59690493,3.1301944,0.7672638,0.40236744,3.1610937
2023-07-05T00:25:44.000,3.1323426,0.9468246,0.5066552,2.942515,0.9468246,0.32395583,2.968189
2023-07-05T00:25:48.000,3.1342685,0.93990606,0.60472584,2.9282286,0.93990606,0.42279112,2.9599771
2023-07-05T00:25:52.000,3.218147,0.9048824,0.8189016,2.9777606,0.9048824,0.63357145,3.0226223
2023-07-05T00:25:57.000,3.2438622,1.0003895,0.6132813,3.024194,1.0003895,0.42554945,3.0562677
2023-07-05T00:26:01.000,3.3301568,0.95632863,0.79923624,3.088139,0.95632863,0.6072793,3.1315482
2023-07-05T00:26:05.000,3.340535,1.0498383,0.749783,3.0813696,1.0498383,0.55841136,3.1217287
2023-07-05T00:26:10.000,3.3475769,0.9158534,0.8281574,3.1115332,0.9158534,0.63485175,3.1566515
2023-07-05T00:26:14.000,3.333539,0.93652284,0.71601164,3.1181302,0.93652284,0.52258694,3.156313
2023-07-05T00:26:18.000,3.2610013,0.8552928,0.7869747,3.0468469,0.8552928,0.59787905,3.089522
2023-07-05T00:26:23.000,3.3034434,0.871202,0.8565611,3.0692098,0.871202,0.6660303,3.1161115
2023-07-05T00:26:27.000,3.2478127,0.95420086,0.7106858,3.0220382,0.95420086,0.5234073,3.0600386
2023-07-05T00:26:31.000,3.175847,0.863865,0.852839,2.9346902,0.863865,0.6707359,2.981586
2023-07-05T00:26:35.000,3.146216,0.8519804,0.88592386,2.8961945,0.8519804,0.70619553,2.945181
2023-07-05T00:26:40.000,3.1033971,0.7895316,0.910761,2.8597603,0.7895316,0.7332943,2.9103255
2023-07-05T00:26:44.000,3.0508373,0.7800641,0.8280344,2.8308067,0.7800641,0.65257174,2.8763273
2023-07-05T00:26:48.000,3.0128102,0.56470054,0.94037056,2.8060367,0.56470054,0.7662852,2.858487
2023-07-05T00:26:53.000,3.0664744,0.36844286,0.98613065,2.8801148,0.36844286,0.80747956,2.935216
2023-07-05T00:26:57.000,2.9223866,0.3210316,0.8725035,2.7705631,0.3210316,0.70085824,2.8188794
2023-07-05T00:27:01.000,2.7647355,0.21501824,0.7256895,2.6591172,0.21501824,0.5612234,2.6986213
2023-07-05T00:27:06.000,2.6177366,0.28304565,0.58575135,2.5356114,0.28304565,0.4291852,2.5667548
2023-07-05T00:27:10.000,2.5056562,0.17609417,0.5474136,2.4387789,0.17609417,0.39691532,2.4677446
2023-07-05T00:27:14.000,2.3365743,0.30822268,0.43926284,2.274121,0.30822268,0.299114,2.2967606
