UTC,bt,bx_gse,by_gse,bz_gse,bx_gsm,by_gsm,bz_gsm,fgm_fgs_quality
2023-01-17T00:12:07.000,4.313661,-2.3756049,-0.5527908,3.5578923,-2.3756049,-1.7687287,3.1362038,0
2023-01-17T00:12:11.000,4.3910728,-2.3702629,-0.42119676,3.6723244,-2.3702629,-1.6857412,3.2896278,0
2023-01-17T00:12:15.000,4.3659463,-2.2472885,-0.47390342,3.7130303,-2.2472885,-1.7493527,3.3092208,0
2023-01-17T00:12:19.000,4.37432,-2.453766,-0.6117126,3.5692456,-2.453766,-1.8277549,3.1261823,0
2023-01-17T00:12:24.000,4.3365326,-2.448221,-0.5431058,3.5379038,-2.448221,-1.7524675,3.1209905,0
2023-01-17T00:12:28.000,4.3595705,-2.3270707,-0.85516596,3.5859847,-2.3270707,-2.0614645,3.056298,0
2023-01-17T00:12:32.000,4.3034086,-2.2173786,-0.58039397,3.642211,-2.2173786,-1.8239669,3.2055738,0
2023-01-17T00:12:37.000,4.2400146,-2.115013,-0.5399376,3.6349566,-2.115013,-1.7835007,3.2130308,0
2023-01-17T00:12:41.000,4.324065,-2.1478872,-0.731166,3.6809666,-2.1478872,-1.9786526,3.188895,0
2023-01-17T00:12:45.000,4.369575,-2.071816,-0.6483269,3.7921546,-2.071816,-1.940151,3.3221345,0
2023-01-17T00:12:50.000,4.2658896,-1.9723184,-0.40789193,3.7605047,-1.9723184,-1.7038937,3.3770573,0
2023-01-17T00:12:54.000,4.2342167,-2.8635716,-0.21490382,3.11165,-2.8635716,-1.2950757,2.8374863,0
2023-01-17T00:12:58.000,4.24105,-2.9498663,-0.67689687,2.97096,-2.9498663,-1.6780868,2.543387,0
2023-01-17T00:13:02.000,4.2142596,-2.916441,-0.70747155,2.9586885,-2.916441,-1.7023621,2.5211742,0
2023-01-17T00:13:07.000,4.4023557,-3.1456523,-0.4315228,3.0494907,-3.1456523,-1.4759071,2.703202,0
2023-01-17T00:13:11.000,4.251937,-3.075344,-0.4705726,2.8982384,-3.075344,-1.4592644,2.5478957,0
2023-01-17T00:13:15.000,4.2552085,-2.953393,-0.37787163,3.0399804,-2.953393,-1.4222641,2.7131958,0
2023-01-17T00:13:20.000,4.2139764,-2.923259,-0.39866826,3.008857,-2.923259,-1.4307582,2.676768,0
2023-01-17T00:13:24.000,4.1759176,-2.7703214,-0.50981325,3.0828063,-2.7703214,-1.5607655,2.7069569,0
2023-01-17T00:13:28.000,4.2537246,-2.7306268,-0.21235992,3.2546508,-2.7306268,-1.3426445,2.9723985,0
2023-01-17T00:13:32.000,4.2280755,-2.873375,-0.44957352,3.0689118,-2.873375,-1.499413,2.7151601,0
2023-01-17T00:13:37.000,4.2146187,-2.6706216,-0.35901496,3.2406633,-2.6706216,-1.4749495,2.9078019,0
2023-01-17T00:13:41.000,4.272652,-2.823907,-0.30035692,3.1923175,-2.823907,-1.4030046,2.883172,0
2023-01-17T00:13:45.000,4.2613792,-2.780422,-0.16830744,3.2249463,-2.780422,-1.2908022,2.9601412,0
2023-01-17T00:13:50.000,4.440833,-2.9726539,0.1437925,3.296005,-2.9726539,-1.0235325,3.1363523,0
2023-01-17T00:13:54.000,4.360169,-2.7422028,0.08600285,3.388805,-2.7422028,-1.1102024,3.202943,0
2023-01-17T00:13:58.000,4.3511224,-2.689474,-0.12891135,3.4179492,-2.689474,-1.32161,3.1547332,0
2023-01-17T00:14:03.000,4.452311,-2.428378,-0.5628997,3.689064,-2.428378,-1.8231413,3.2561028,0
2023-01-17T00:14:07.000,4.443961,-2.2342837,-0.9037216,3.7336378,-2.2342837,-2.1578522,3.1781185,0
2023-01-17T00:14:11.000,4.446099,-1.6691672,-1.2684917,3.9207911,-1.6691672,-2.5650773,3.2252212,0
2023-01-17T00:14:15.000,4.281767,-1.7500858,-0.9589587,3.7882876,-1.7500858,-2.2286813,3.2099383,0
2023-01-17T00:14:20.000,4.358191,-2.8043027,0.037601598,3.3359106,-2.8043027,-1.1366745,3.1365077,0
2023-01-17T00:14:24.000,4.4904,-3.1690714,0.19716859,3.1751852,-3.1690714,-0.9307743,3.0420938,0
2023-01-17T00:14:28.000,4.4857903,-3.0201077,0.17370154,3.3122635,-3.0201077,-1.0008546,3.1622064,0
2023-01-17T00:14:33.000,4.4822764,-2.9742146,0.03899567,3.3531075,-2.9742146,-1.1412802,3.1531458,0
2023-01-17T00:14:37.000,4.4869337,-2.6123812,-0.12105397,3.6460092,-2.6123812,-1.3939682,3.3711848,0
2023-01-17T00:14:41.000,4.3833084,-2.2740383,-0.3840498,3.7275524,-2.2740383,-1.6688018,3.355181,0
2023-01-17T00:14:46.000,4.38507,-2.8559318,-0.17969073,3.32268,-2.8559318,-1.335218,3.0478978,0
2023-01-17T00:14:50.000,4.4788804,-2.9329112,-0.08567062,3.3839417,-2.9329112,-1.2686595,3.1382961,0
2023-01-17T00:14:54.000,4.4044323,-2.8776696,-0.19141543,3.3288739,-2.8776696,-1.3482867,3.049617,0
2023-01-17T00:14:58.000,4.439477,-3.0413432,-0.033601895,3.2338917,-3.0413432,-1.1671267,3.0161233,0
2023-01-17T00:15:03.000,4.4834237,-3.1336024,-0.40979758,3.1802027,-3.1336024,-1.5004685,2.8337636,0
2023-01-17T00:15:07.000,4.3847117,-3.0995724,-0.37426022,3.078681,-3.0995724,-1.4315056,2.7512066,0
2023-01-17T00:15:11.000,4.400592,-2.8067641,-0.552766,3.34391,-2.8067641,-1.6917384,2.936887,0
2023-01-17T00:15:16.000,4.4713464,-2.466389,-0.47655937,3.6990206,-2.466389,-1.7450299,3.2961695,0
2023-01-17T00:15:20.000,4.5442915,-2.0525897,-1.1303121,3.8935661,-2.0525897,-2.425422,3.2488136,0
2023-01-17T00:15:24.000,4.5725055,-1.7437294,-1.3497814,4.005659,-1.7437294,-2.67023,3.2767498,0
2023-01-17T00:15:29.000,4.171054,-1.5791715,-0.8765466,3.7597303,-1.5791715,-2.1407323,3.2126577,0
2023-01-17T00:15:33.000,4.328646,-2.8615339,0.32421893,3.231669,-2.8615339,-0.8309647,3.139793,0
2023-01-17T00:15:37.000,4.3699255,-2.9923048,0.3727261,3.1628206,-2.9923048,-0.7613311,3.092367,0
2023-01-17T00:15:41.000,4.260431,-3.0622873,0.49832508,2.9198182,-3.0622873,-0.55837727,2.9089313,0
2023-01-17T00:15:46.000,4.414375,-3.4745114,0.8990989,2.5702326,-3.4745114,-0.060350657,2.7222843,0
2023-01-17T00:15:50.000,4.3457174,-3.211774,0.3288301,2.9088895,-3.211774,-0.7131691,2.8392174,0
2023-01-17T00:15:54.000,4.4296594,-3.24563,0.31953752,2.9976096,-3.24563,-0.75297165,2.9190412,0
2023-01-17T00:15:59.000,4.342803,-3.035696,0.39377317,3.0804918,-3.035696,-0.71250767,3.0227172,0
2023-01-17T00:16:03.000,4.3846354,-2.973345,0.21017833,3.215598,-2.973345,-0.9318002,3.0848,0
2023-01-17T00:16:07.000,4.4036474,-3.043668,0.22054094,3.1748316,-3.043668,-0.90774554,3.0502772,0
2023-01-17T00:16:12.000,4.2976546,-3.1359982,0.29109645,2.9241428,-3.1359982,-0.75365484,2.8403087,0
2023-01-17T00:16:16.000,4.3304315,-3.1443062,0.34532177,2.9574862,-3.1443062,-0.7145395,2.8905716,0
2023-01-17T00:16:20.000,4.328057,-3.1023004,0.35995087,2.9963715,-3.1023004,-0.71444523,2.932128,0
2023-01-17T00:16:24.000,4.3055816,-3.0325027,0.253697,3.0459146,-3.0325027,-0.8312857,2.9412448,0
2023-01-17T00:16:29.000,4.262152,-3.1114933,0.25426915,2.9017057,-3.1114933,-0.7801054,2.8064182,0
2023-01-17T00:16:33.000,4.382771,-3.0038214,0.36699882,3.170339,-3.0038214,-0.7687628,3.0975378,0
2023-01-17T00:16:37.000,4.3911858,-3.0872371,0.1410686,3.1195476,-3.0872371,-0.96246374,2.9707136,0
2023-01-17T00:16:42.000,4.3120327,-2.9788978,0.147209,3.1141813,-2.9788978,-0.95478845,2.9678566,0
2023-01-17T00:16:46.000,4.253534,-2.9226065,0.17613219,3.0854332,-2.9226065,-0.9175753,2.9510972,0
2023-01-17T00:16:50.000,4.189294,-3.0011823,-0.080533996,2.9217465,-3.0011823,-1.1004591,2.7077808,0
2023-01-17T00:16:55.000,4.2942476,-3.1176448,0.15950915,2.948798,-3.1176448,-0.8851236,2.8173404,0
2023-01-17T00:16:59.000,4.381908,-3.0801275,0.27452287,3.1046042,-3.0801275,-0.83203655,3.0036051,0
2023-01-17T00:17:03.000,4.3458953,-2.9366152,0.39266104,3.1794517,-2.9366152,-0.74761796,3.1151505,0
2023-01-17T00:17:07.000,4.271032,-2.8107886,0.26738405,3.2046351,-2.8107886,-0.8737236,3.0947998,0
2023-01-17T00:17:12.000,4.376099,-2.96659,0.19971249,3.2108724,-2.96659,-0.9392401,3.0769162,0
2023-01-17T00:17:16.000,4.3456993,-2.9464943,0.29060346,3.1810095,-2.9464943,-0.8436035,3.0808446,0
2023-01-17T00:17:20.000,4.311876,-3.1360824,0.2865612,2.9453592,-3.1360824,-0.764693,2.858759,0
2023-01-17T00:17:25.000,4.387825,-3.127496,0.36608732,3.0557742,-3.127496,-0.7289026,2.9900627,0
2023-01-17T00:17:29.000,4.370969,-3.0024443,0.22273189,3.1687675,-3.0024443,-0.90273714,3.0456133,0
2023-01-17T00:17:33.000,4.5133104,-3.0694742,0.06913105,3.3080993,-3.0694742,-1.0954025,3.1222415,0
2023-01-17T00:17:37.000,4.4663734,-2.8160667,0.052586947,3.4663372,-2.8160667,-1.1663417,3.2646449,0
2023-01-17T00:17:42.000,4.377188,-2.8039405,0.19870773,3.3553255,-2.8039405,-0.9905239,3.2119398,0
2023-01-17T00:17:46.000,4.455449,-3.0225368,0.09188792,3.2721324,-3.0225368,-1.0613418,3.0965865,0
2023-01-17T00:17:50.000,4.51841,-3.0402772,0.22684269,3.334859,-3.0402772,-0.95690477,3.2026665,0
2023-01-17T00:17:55.000,4.4266653,-3.0097165,0.17163713,3.2415295,-3.0097165,-0.97583544,3.0959196,0
2023-01-17T00:17:59.000,4.4771295,-3.0053828,0.14797519,3.3151867,-3.0053828,-1.0237755,3.1566186,0
2023-01-17T00:18:03.000,4.40015,-2.9378324,0.2089613,3.2690659,-2.9378324,-0.9504444,3.1348224,0
2023-01-17T00:18:08.000,4.4692545,-3.078231,-0.019474695,3.240116,-3.078231,-1.154185,3.027637,0
2023-01-17T00:18:12.000,4.5002904,-3.1981645,0.22689609,3.157986,-3.1981645,-0.89461327,3.0371075,0
2023-01-17T00:18:16.000,4.491927,-3.2096853,0.20400386,3.1358745,-3.2096853,-0.9082586,3.008387,0
2023-01-17T00:18:20.000,4.490826,-3.3368192,0.33517456,2.986773,-3.3368192,-0.7330996,2.914742,0
2023-01-17T00:18:25.000,4.4915934,-3.314113,0.60841966,2.9699981,-3.314113,-0.47126883,2.9948237,0
2023-01-17T00:18:29.000,4.446623,-3.2359962,0.6136548,2.987342,-3.2359962,-0.47240072,3.012909,0
2023-01-17T00:18:33.000,4.4253416,-3.2643197,0.6043242,2.9262018,-3.2643197,-0.45966506,2.952384,0
2023-01-17T00:18:38.000,4.403794,-3.270045,0.4751534,2.911088,-3.270045,-0.57530177,2.8929622,0
2023-01-17T00:18:42.000,4.543708,-3.4532092,0.45400095,2.9179633,-3.4532092,-0.5974794,2.8919964,0
2023-01-17T00:18:46.000,4.4927506,-3.3703287,0.47544166,2.9325154,-3.3703287,-0.58245575,2.9131489,0
2023-01-17T00:18:51.000,4.4667163,-3.4415114,0.7316004,2.7517834,-3.4415114,-0.27916062,2.833658,0
2023-01-17T00:18:55.000,4.313716,-3.3817434,1.4795364,2.2322469,-3.3817434,0.6034525,2.6091757,0
2023-01-17T00:18:59.000,4.4771557,-3.4506655,1.4257993,2.470815,-3.4506655,0.46956176,2.813777,0
2023-01-17T00:19:03.000,4.3559437,-3.3183446,1.2592646,2.5252895,-3.3183446,0.29453874,2.8064353,0
2023-01-17T00:19:08.000,4.465055,-3.3707442,0.8868673,2.7907457,-3.3707442,-0.14722228,2.9245718,0
2023-01-17T00:19:12.000,4.4227333,-3.1841986,0.7657596,2.972383,-3.1841986,-0.3242507,3.0522628,0
2023-01-17T00:19:16.000,4.6043067,-3.168695,0.42692658,3.3131173,-3.168695,-0.7609425,3.2526877,0
2023-01-17T00:19:21.000,4.641026,-3.090476,0.5796241,3.4135194,-3.090476,-0.65305114,3.4002352,0
2023-01-17T00:19:25.000,4.63565,-2.8432276,0.31976503,3.647336,-2.8432276,-0.9783046,3.5282047,0
2023-01-17T00:19:29.000,4.653876,-3.1606252,0.61623067,3.3599505,-3.1606252,-0.59989643,3.3629053,0
2023-01-17T00:19:34.000,4.599952,-2.799597,0.055193737,3.6494892,-2.799597,-1.2267605,3.4375682,0
2023-01-17T00:19:38.000,4.6083283,-2.9588654,0.06812573,3.5323029,-2.9588654,-1.1735464,3.3323553,0
2023-01-17T00:19:42.000,4.6173153,-2.9709044,0.040778384,3.5343547,-2.9709044,-1.19983,3.3247154,0
2023-01-17T00:19:46.000,4.6341715,-2.8987622,-0.0053435746,3.615618,-2.8987622,-1.2714447,3.3846934,0
2023-01-17T00:19:51.000,4.670225,-2.887671,0.03479843,3.6703057,-2.887671,-1.2529497,3.4499962,0
2023-01-17T00:19:55.000,4.6005588,-2.745222,-0.16460656,3.6880622,-2.745222,-1.4458913,3.3968062,0
2023-01-17T00:19:59.000,4.655695,-2.9053495,-0.11717888,3.636029,-2.9053495,-1.3831923,3.3647013,0
2023-01-17T00:20:04.000,4.6647434,-2.8455014,-0.090041794,3.6952465,-2.8455014,-1.378462,3.4296935,0
2023-01-17T00:20:08.000,4.701507,-2.8219416,-0.09691557,3.7591782,-2.8219416,-1.4072368,3.4871905,0
2023-01-17T00:20:12.000,4.6635094,-2.8184931,-0.28048527,3.7048275,-2.8184931,-1.5600982,3.3720188,0
2023-01-17T00:20:17.000,4.706744,-2.990915,-0.15979815,3.6307483,-2.990915,-1.4210612,3.3449147,0
2023-01-17T00:20:21.000,4.612112,-2.9713545,-0.21628228,3.520774,-2.9713545,-1.4354101,3.2221458,0
2023-01-17T00:20:25.000,4.733197,-3.057344,-0.20733275,3.6073277,-3.057344,-1.4572848,3.3063762,0
2023-01-17T00:20:29.000,4.728951,-3.1228988,-0.10648914,3.5495262,-3.1228988,-1.3425348,3.2875638,0
2023-01-17T00:20:34.000,4.6739526,-3.1031682,-0.26812103,3.484866,-3.1031682,-1.4712496,3.1704264,0
2023-01-17T00:20:38.000,4.7201805,-3.2314384,-0.39039117,3.4184065,-3.2314384,-1.5624658,3.0653884,0
2023-01-17T00:20:42.000,4.6850424,-2.953332,-0.20032203,3.6314354,-2.953332,-1.4589556,3.331501,0
2023-01-17T00:20:47.000,4.699021,-2.898599,-0.25903842,3.6894195,-2.898599,-1.5342045,3.3652833,0
2023-01-17T00:20:51.000,4.664549,-2.94562,-0.114989094,3.6149845,-2.94562,-1.373161,3.3460069,0
2023-01-17T00:20:55.000,4.6591835,-2.9605181,-0.13264525,3.5952368,-2.9605181,-1.3827378,3.3213487,0
2023-01-17T00:20:59.000,4.7904806,-2.696999,-0.65051043,3.9053473,-2.696999,-1.9763389,3.4305956,0
2023-01-17T00:21:04.000,4.6361,-2.3060308,-0.6667127,3.9662495,-2.3060308,-2.0127802,3.4820042,0
2023-01-17T00:21:08.000,4.747007,-2.4759805,-0.5990114,4.005594,-2.4759805,-1.9630784,3.5425863,0
2023-01-17T00:21:12.000,4.722614,-2.1952324,-0.65466225,4.1298246,-2.1952324,-2.0586326,3.6395142,0
2023-01-17T00:21:17.000,4.6478815,-2.064829,-0.8871791,4.0684385,-2.064829,-2.2549074,3.5006673,0
2023-01-17T00:21:21.000,4.7144213,-2.0626419,-0.95214033,4.1309447,-2.0626419,-2.3375816,3.536522,0
2023-01-17T00:21:25.000,4.71078,-2.1699889,-0.94594383,4.0728106,-2.1699889,-2.3113782,3.4842682,0
2023-01-17T00:21:30.000,4.7434607,-2.5740914,-0.42204538,3.961862,-2.5740914,-1.7817248,3.563696,0
2023-01-17T00:21:34.000,4.745842,-2.67055,-0.12997474,3.9210052,-2.67055,-1.4937667,3.6276484,0
2023-01-17T00:21:38.000,4.767085,-2.668741,-0.30289117,3.9384234,-2.668741,-1.6617914,3.5834854,0
2023-01-17T00:21:42.000,4.766456,-2.6996658,-0.38597685,3.909211,-2.6996658,-1.7293499,3.527075,0
2023-01-17T00:21:47.000,4.811184,-2.799608,-0.4246397,3.8896484,-2.799608,-1.7586689,3.495249,0
2023-01-17T00:21:51.000,4.7192793,-3.0022502,-0.047839165,3.640852,-3.0022502,-1.318584,3.3940282,0
2023-01-17T00:21:55.000,4.7806997,-3.6085508,0.56350225,3.0847876,-3.6085508,-0.5512874,3.0869937,0
2023-01-17T00:22:00.000,4.76594,-3.544723,0.5372832,3.1401355,-3.544723,-0.59516406,3.1296806,0
2023-01-17T00:22:04.000,4.7921686,-3.502832,0.010275365,3.2703116,-3.502832,-1.1343641,3.0672889,0
2023-01-17T00:22:08.000,4.84505,-3.6252668,0.42742234,3.18579,-3.6252668,-0.71395683,3.134041,0
2023-01-17T00:22:13.000,4.601026,-3.2928255,0.020409098,3.21346,-3.2928255,-1.1048893,3.0176082,0
2023-01-17T00:22:17.000,4.7675924,-3.7292004,0.54481727,2.919962,-3.7292004,-0.5109014,2.9260871,0
2023-01-17T00:22:21.000,4.599134,-3.5801663,0.4972029,2.843806,-3.5801663,-0.5288278,2.8380947,0
2023-01-17T00:22:25.000,4.7517147,-4.175582,0.9508295,2.058939,-4.175582,0.17069322,2.2614527,0
2023-01-17T00:22:30.000,4.9608774,-4.046503,0.84019136,2.74412,-4.046503,-0.17254621,2.8646712,0
2023-01-17T00:22:34.000,4.7387624,-3.8188353,0.745151,2.7050169,-3.8188353,-0.24786603,2.7948039,0
2023-01-17T00:22:38.000,4.9083085,-3.8197718,0.6552446,3.0118914,-3.8197718,-0.4393643,3.0508673,0
2023-01-17T00:22:43.000,4.7406335,-3.7260811,0.62302893,2.8638713,-3.7260811,-0.41773897,2.900934,0
2023-01-17T00:22:47.000,4.6862426,-3.7141438,0.44579935,2.8226352,-3.7141438,-0.5693165,2.8003366,0
2023-01-17T00:22:51.000,4.621987,-3.7176888,0.72752976,2.6480656,-3.7176888,-0.2442866,2.7353015,0
2023-01-17T00:22:56.000,4.7359304,-4.038914,0.7721645,2.3494618,-4.038914,-0.098023295,2.4711537,0
2023-01-17T00:23:00.000,4.7925243,-4.03518,0.81378406,2.4542542,-4.03518,-0.09562898,2.5838852,0
2023-01-17T00:23:04.000,4.7907996,-3.8583188,0.83406043,2.714678,-3.8583188,-0.16763651,2.8349657,0
2023-01-17T00:23:08.000,4.680017,-3.7881825,0.72881055,2.6497302,-3.7881825,-0.24349582,2.7373245,0
2023-01-17T00:23:13.000,4.7322226,-4.009457,1.017776,2.2983289,-4.009457,0.15012312,2.5091126,0
2023-01-17T00:23:17.000,4.7054935,-4.146745,0.98741096,1.9927846,-4.146745,0.22851932,2.2122273,0
2023-01-17T00:23:21.000,4.782003,-4.229279,0.90422785,2.040374,-4.229279,0.13398391,2.2277346,0
2023-01-17T00:23:26.000,4.6290836,-4.063952,1.0442644,1.9550503,-4.063952,0.295047,2.1967375,0
2023-01-17T00:23:30.000,4.671614,-4.1214604,0.94586796,1.9856685,-4.1214604,0.19218898,2.1910293,0
2023-01-17T00:23:34.000,4.716308,-4.1246576,0.95455575,2.0783606,-4.1246576,0.16796762,2.280909,0
2023-01-17T00:23:39.000,4.7146206,-4.0816936,1.0649902,2.1055207,-4.0816936,0.26198292,2.3449492,0
2023-01-17T00:23:43.000,4.776712,-4.1055884,1.0880224,2.1857102,-4.1055884,0.25557578,2.4281273,0
2023-01-17T00:23:47.000,4.7865868,-4.1070566,1.1934313,2.1492376,-4.1070566,0.36712372,2.4307861,0
2023-01-17T00:23:51.000,4.733681,-4.0910482,0.9445939,2.1860478,-4.0910482,0.121148705,2.3783157,0
2023-01-17T00:23:56.000,4.780954,-4.080989,1.1072192,2.2309446,-4.080989,0.25787276,2.477206,0
2023-01-17T00:24:00.000,4.729296,-4.0196705,1.2574083,2.1511421,-4.0196705,0.42651886,2.4549074,0
2023-01-17T00:24:04.000,4.703756,-4.068873,1.2018551,2.0310433,-4.068873,0.41646832,2.3229609,0
2023-01-17T00:24:09.000,4.820543,-4.2368855,1.1948215,1.9643912,-4.2368855,0.4332031,2.2580447,0
2023-01-17T00:24:13.000,4.813976,-4.2109027,1.1611834,2.0234406,-4.2109027,0.38109004,2.3016143,0
2023-01-17T00:24:17.000,4.809549,-4.203279,1.2819285,1.9547029,-4.203279,0.5182779,2.2793841,0
2023-01-17T00:24:21.000,4.7625732,-4.0735373,1.3159521,2.0872633,-4.0735373,0.50388706,2.41547,0
2023-01-17T00:24:26.000,4.7926946,-3.9975815,1.0132545,2.4418392,-3.9975815,0.0964368,2.6419616,0
2023-01-17T00:24:30.000,4.6062093,-3.7046854,1.039197,2.5322988,-3.7046854,0.08918959,2.7357836,0
2023-01-17T00:24:34.000,4.549709,-3.8145137,1.1325666,2.2060435,-3.8145137,0.29067993,2.4626896,0
2023-01-17T00:24:39.000,4.7208486,-4.0246067,1.329192,2.0789902,-4.0246067,0.5193382,2.4123096,0
2023-01-17T00:24:43.000,4.6526203,-3.8881981,1.5023859,2.0667915,-3.8881981,0.6859253,2.4613607,0
2023-01-17T00:24:47.000,4.620784,-3.8576384,1.0645348,2.3102024,-3.8576384,0.1906749,2.5365157,0
2023-01-17T00:24:52.000,4.691232,-4.0391636,1.2725848,2.0182524,-4.0391636,0.48762423,2.335602,0
2023-01-17T00:24:56.000,4.7061763,-4.0699115,1.1757885,2.0497398,-4.0699115,0.38596404,2.3312967,0
2023-01-17T00:25:00.000,4.691195,-3.9522007,1.3881323,2.1119916,-3.9522007,0.56324,2.4637737,0
2023-01-17T00:25:04.000,4.6354947,-3.8944361,1.5572678,1.9738524,-3.8944361,0.77000505,2.39338,0
2023-01-17T00:25:09.000,4.640031,-4.000889,1.2627572,1.9819735,-4.000889,0.49123394,2.2981436,0
2023-01-17T00:25:13.000,4.7802787,-4.189601,1.155838,1.9905642,-4.189601,0.38808215,2.268854,0
2023-01-17T00:25:17.000,4.6415367,-4.055801,1.3751379,1.7897873,-4.055801,0.66371715,2.1572719,0
2023-01-17T00:25:22.000,4.657055,-4.036222,1.6329193,1.6524669,-4.036222,0.95325524,2.118579,0
2023-01-17T00:25:26.000,4.631852,-4.0372667,1.3612286,1.8170269,-4.0372667,0.6412443,2.1779199,0
2023-01-17T00:25:30.000,4.6597934,-4.10257,1.3443038,1.7536942,-4.10257,0.64752895,2.1126528,0
2023-01-17T00:25:35.000,4.6877203,-4.1862373,1.3503705,1.6206902,-4.1862373,0.69967747,1.990123,0
