UTC,bt,bx_gse,by_gse,bz_gse,bx_gsm,by_gsm,bz_gsm,fgm_fgs_quality
2023-01-15T00:03:31.000,10.386055,9.601637,-1.292122,-3.742877,9.601637,0.060800195,-3.9591677,0
2023-01-15T00:03:35.000,10.343423,9.519831,-1.6374148,-3.6983924,9.519831,-0.2790271,-4.0350184,0
2023-01-15T00:03:40.000,10.3949585,9.542802,-1.5544956,-3.8175437,9.542802,-0.16051257,-4.1187778,0
2023-01-15T00:03:44.000,10.332869,9.631515,-1.1983746,-3.5448563,9.631515,0.081323266,-3.741055,0
2023-01-15T00:03:48.000,10.436505,9.632591,-1.334557,-3.7885044,9.632591,0.03627348,-4.016527,0
2023-01-15T00:03:53.000,10.412026,9.55532,-1.4698637,-3.8659585,9.55532,-0.0645901,-4.1354513,0
2023-01-15T00:03:57.000,10.406064,9.458356,-1.8619949,-3.9190094,9.458356,-0.41522563,-4.3189406,0
2023-01-15T00:04:01.000,10.470429,9.3452215,-2.1767542,-4.1902823,9.3452215,-0.61877084,-4.681223,0
2023-01-15T00:04:06.000,10.468162,9.2635,-1.8711946,-4.502066,9.2635,-0.22531807,-4.8702364,0
2023-01-15T00:04:10.000,10.314941,9.238873,-1.6937932,-4.2628975,9.238873,-0.14007175,-4.5849333,0
2023-01-15T00:04:14.000,10.49373,9.491218,-1.6753334,-4.1507106,9.491218,-0.16099167,-4.473167,0
2023-01-15T00:04:18.000,10.43537,9.538419,-1.5164201,-3.9517071,9.538419,-0.07943249,-4.231927,0
2023-01-15T00:04:23.000,10.536275,9.733903,-1.6246502,-3.6911685,9.733903,-0.26999378,-4.0238433,0
2023-01-15T00:04:27.000,10.519964,9.735481,-1.8543183,-3.5286727,9.735481,-0.54132724,-3.9493022,0
2023-01-15T00:04:31.000,10.396695,9.749491,-2.3408318,-2.7493985,9.749491,-1.2642473,-3.3823605,0
2023-01-15T00:04:36.000,10.296289,9.572351,-1.9195164,-3.270952,9.572351,-0.69050694,-3.7291915,0
2023-01-15T00:04:40.000,10.410139,9.701467,-2.1835194,-3.0797343,9.701467,-1.0038998,-3.6393275,0
2023-01-15T00:04:44.000,10.272905,9.646294,-1.9263906,-2.961522,9.646294,-0.8024527,-3.4405909,0
2023-01-15T00:04:49.000,10.458923,9.851043,-2.1228218,-2.799937,9.851043,-1.0422151,-3.3555634,0
2023-01-15T00:04:53.000,10.328426,9.834719,-1.9841416,-2.453132,9.834719,-1.0299857,-2.9822478,0
2023-01-15T00:04:57.000,10.454724,9.862395,-2.1620438,-2.7129319,9.862395,-1.1088026,-3.2870936,0
2023-01-15T00:05:01.000,10.356298,9.738907,-2.2337363,-2.723421,9.738907,-1.1726758,-3.3213596,0
2023-01-15T00:05:06.000,10.464854,9.730374,-2.3309836,-3.0658627,9.730374,-1.1475253,-3.6764362,0
2023-01-15T00:05:10.000,10.430772,9.644247,-2.3407948,-3.2109475,9.644247,-1.1073847,-3.816176,0
2023-01-15T00:05:14.000,10.425459,9.659391,-2.2752738,-3.1952286,9.659391,-1.0511777,-3.7790716,0
2023-01-15T00:05:19.000,10.438972,9.483706,-2.6784296,-3.4434688,9.483706,-1.3457496,-4.1497493,0
2023-01-15T00:05:23.000,10.428329,9.430738,-2.7683961,-3.485281,9.430738,-1.4161512,-4.2196817,0
2023-01-15T00:05:27.000,10.397806,9.461746,-2.8855605,-3.2036335,9.461746,-1.622265,-3.994744,0
2023-01-15T00:05:32.000,10.396564,9.474405,-2.9249957,-3.125471,9.474405,-1.6860062,-3.93466,0
2023-01-15T00:05:36.000,10.39863,9.53744,-2.5205872,-3.2886763,9.53744,-1.2502384,-3.950399,0
2023-01-15T00:05:40.000,10.534135,9.667286,-2.6606653,-3.22993,9.667286,-1.4019955,-3.9428406,0
2023-01-15T00:05:44.000,10.576202,9.715848,-2.8860698,-3.0214171,9.715848,-1.6849712,-3.82351,0
2023-01-15T00:05:49.000,10.550794,9.650528,-2.8312874,-3.189099,9.650528,-1.5764186,-3.9625046,0
2023-01-15T00:05:53.000,10.541488,9.571372,-2.842241,-3.3813412,9.571372,-1.5213188,-4.146974,0
2023-01-15T00:05:57.000,10.494291,9.729346,-2.1880953,-3.2683635,9.729346,-0.94475496,-3.8180358,0
2023-01-15T00:06:02.000,10.619446,9.722227,-2.7443917,-3.2740233,9.722227,-1.4659448,-4.0127196,0
2023-01-15T00:06:06.000,10.42945,9.669542,-2.7731194,-2.7537565,9.669542,-1.6701078,-3.5332856,0
2023-01-15T00:06:10.000,10.506654,9.684328,-2.7381825,-3.0176022,9.684328,-1.5474854,-3.7694638,0
2023-01-15T00:06:15.000,10.505897,9.571419,-2.5261593,-3.5185685,9.571419,-1.1776478,-4.168327,0
2023-01-15T00:06:19.000,10.666004,9.744621,-2.5373352,-3.5168061,9.744621,-1.188806,-4.1704593,0
2023-01-15T00:06:23.000,10.715118,9.745466,-2.500113,-3.6863368,9.745466,-1.0961543,-4.317185,0
2023-01-15T00:06:27.000,10.622804,9.592302,-2.4922223,-3.8236775,9.592302,-1.0420424,-4.4436274,0
2023-01-15T00:06:32.000,10.612511,9.583412,-2.7014942,-3.6722627,9.583412,-1.2904065,-4.372463,0
2023-01-15T00:06:36.000,10.547028,9.598454,-2.5679524,-3.5376673,9.598454,-1.2106961,-4.2004385,0
2023-01-15T00:06:40.000,10.557103,9.6611595,-2.622307,-3.3523011,9.6611595,-1.3249401,-4.0446196,0
2023-01-15T00:06:45.000,10.585158,9.715127,-2.637869,-3.2716243,9.715127,-1.3670766,-3.974038,0
2023-01-15T00:06:49.000,10.470627,9.632844,-2.6176677,-3.160723,9.632844,-1.3858683,-3.862864,0
2023-01-15T00:06:53.000,10.518461,9.563965,-2.8410337,-3.3312335,9.563965,-1.5379294,-4.0991907,0
2023-01-15T00:06:57.000,10.521907,9.376539,-2.8888142,-3.800759,9.376539,-1.4231422,-4.5569377,0
2023-01-15T00:07:02.000,10.572003,9.307096,-3.006724,-4.013083,9.307096,-1.4618261,-4.796695,0
2023-01-15T00:07:06.000,10.502536,9.116803,-3.2341192,-4.089943,9.116803,-1.6495605,-4.9463224,0
2023-01-15T00:07:10.000,10.535701,9.304702,-3.201739,-3.7646217,9.304702,-1.7298595,-4.6293726,0
2023-01-15T00:07:15.000,10.4804325,9.325406,-3.0691252,-3.668342,9.325406,-1.6379703,-4.493697,0
2023-01-15T00:07:19.000,10.530313,9.093704,-3.561749,-3.9377608,9.093704,-2.0096016,-4.9146223,0
2023-01-15T00:07:23.000,10.42098,8.26645,-4.8752375,-4.061364,8.26645,-3.2027535,-5.47768,0
2023-01-15T00:07:28.000,10.768321,8.581759,-5.081182,-4.061001,8.581759,-3.396606,-5.5473595,0
2023-01-15T00:07:32.000,10.919496,8.797077,-5.0159345,-4.084998,8.797077,-3.3271532,-5.5476894,0
2023-01-15T00:07:36.000,10.876147,9.050775,-4.331511,-4.196672,9.050775,-2.6456256,-5.4198437,0
2023-01-15T00:07:40.000,10.87724,9.033823,-4.344055,-4.2229815,9.033823,-2.6485386,-5.4488187,0
2023-01-15T00:07:45.000,10.836512,9.1149645,-4.175381,-4.1126156,9.1149645,-2.5275297,-5.287628,0
2023-01-15T00:07:49.000,10.940653,9.253571,-4.000803,-4.2500443,9.253571,-2.3166816,-5.3574514,0
2023-01-15T00:07:53.000,10.918367,9.217276,-4.2209044,-4.0542016,9.217276,-2.590338,-5.2481165,0
2023-01-15T00:07:58.000,10.958338,9.184001,-4.4041405,-4.0426273,9.184001,-2.7666516,-5.299521,0
2023-01-15T00:08:02.000,10.746374,9.030412,-4.0647674,-4.1729927,9.030412,-2.4032362,-5.3066607,0
2023-01-15T00:08:06.000,10.746391,9.277404,-3.9807837,-3.6834865,9.277404,-2.4908001,-4.8177414,0
2023-01-15T00:08:11.000,10.848293,9.563342,-3.692456,-3.5487628,9.563342,-2.2655325,-4.5929637,0
2023-01-15T00:08:15.000,10.899897,9.318567,-3.7921252,-4.1942625,9.318567,-2.139809,-5.2338576,0
2023-01-15T00:08:19.000,10.854821,9.284342,-3.5537505,-4.358782,9.284342,-1.8597597,-5.3074865,0
2023-01-15T00:08:23.000,10.921639,9.06308,-3.679313,-4.8585443,9.06308,-1.8079648,-5.8201427,0
2023-01-15T00:08:28.000,10.793588,9.095205,-4.029424,-4.1883783,9.095205,-2.3651643,-5.3089323,0
2023-01-15T00:08:32.000,10.851602,9.177015,-4.034227,-4.155075,9.177015,-2.3810706,-5.2792177,0
2023-01-15T00:08:36.000,10.866934,9.089339,-4.201831,-4.2212296,9.089339,-2.5162628,-5.398387,0
2023-01-15T00:08:41.000,10.870368,9.216429,-4.2581315,-3.8846672,9.216429,-2.6837058,-5.100984,0
2023-01-15T00:08:45.000,10.921644,9.312575,-4.2499623,-3.8073711,9.312575,-2.7023664,-5.025481,0
2023-01-15T00:08:49.000,11.019247,9.313679,-4.423511,-3.8873808,9.313679,-2.8384402,-5.159693,0
2023-01-15T00:08:54.000,11.004768,9.199032,-4.6020174,-3.912054,9.199032,-2.9979906,-5.243548,0
2023-01-15T00:08:58.000,11.028808,9.261582,-4.5136228,-3.9350846,9.261582,-2.9070969,-5.235119,0
2023-01-15T00:09:02.000,10.977445,9.211998,-4.5361395,-3.8815992,9.211998,-2.9465215,-5.1924343,0
2023-01-15T00:09:06.000,11.048298,9.2121,-4.6041613,-4.000474,9.2121,-2.9701488,-5.327318,0
2023-01-15T00:09:11.000,11.027199,9.209857,-4.5511117,-4.0081177,9.209857,-2.917728,-5.316435,0
2023-01-15T00:09:15.000,10.973136,9.210691,-4.5359273,-3.8727553,9.210691,-2.949524,-5.183934,0
2023-01-15T00:09:19.000,10.913807,9.297957,-4.4056163,-3.6400166,9.297957,-2.906141,-4.920723,0
2023-01-15T00:09:24.000,11.111221,9.450982,-4.639534,-3.551463,9.450982,-3.1562943,-4.9169064,0
2023-01-15T00:09:28.000,11.027481,9.373555,-4.6728106,-3.4506016,9.373555,-3.221931,-4.8333178,0
2023-01-15T00:09:32.000,10.998332,9.158163,-5.0167785,-3.4530091,9.158163,-3.5446696,-4.9524393,0
2023-01-15T00:09:37.000,10.998353,8.9680605,-5.0114403,-3.9272301,8.9680605,-3.378553,-5.396577,0
2023-01-15T00:09:41.000,11.200205,9.431648,-4.8250575,-3.6342015,9.431648,-3.3029099,-5.057606,0
2023-01-15T00:09:45.000,10.953522,9.398272,-4.6308966,-3.19483,9.398272,-3.2696726,-4.57836,0
2023-01-15T00:09:49.000,11.037474,9.355516,-4.8805833,-3.237289,9.355516,-3.490133,-4.7030945,0
2023-01-15T00:09:54.000,10.994236,9.346304,-4.826392,-3.1977742,9.346304,-3.4526534,-4.6474733,0
2023-01-15T00:09:58.000,11.022824,9.343508,-4.6458516,-3.5521238,9.343508,-3.1625133,-4.9193525,0
2023-01-15T00:10:02.000,10.92097,9.30334,-4.5492268,-3.4669833,9.30334,-3.1006274,-4.8064065,0
2023-01-15T00:10:07.000,11.01459,9.227399,-4.6813946,-3.7763526,9.227399,-3.1198864,-5.142237,0
2023-01-15T00:10:11.000,10.974354,9.146741,-4.5340586,-4.026894,9.146741,-2.8962605,-5.3277793,0
2023-01-15T00:10:15.000,10.86863,9.252883,-4.5716023,-3.4076016,9.252883,-3.1420317,-4.758039,0
2023-01-15T00:10:19.000,10.941662,9.355128,-4.564432,-3.371569,9.355128,-3.1475902,-4.7216725,0
2023-01-15T00:10:24.000,10.996329,9.24102,-4.8110313,-3.5180657,9.24102,-3.3298192,-4.943187,0
2023-01-15T00:10:28.000,10.912167,9.199889,-4.6242065,-3.6130476,9.199889,-3.121903,-4.9690156,0
2023-01-15T00:10:32.000,10.923443,9.188757,-4.780427,-3.4692743,9.188757,-3.3177366,-4.886816,0
2023-01-15T00:10:37.000,11.0278425,9.279779,-4.8394227,-3.475486,9.279779,-3.3711789,-4.9126534,0
2023-01-15T00:10:41.000,10.942442,9.167579,-4.897643,-3.4213483,9.167579,-3.4443889,-4.881466,0
2023-01-15T00:10:45.000,10.973306,9.2449665,-4.8490396,-3.3809528,9.2449665,-3.412458,-4.826919,0
2023-01-15T00:10:50.000,10.995703,9.100839,-5.106039,-3.4653378,9.100839,-3.6255856,-4.9935293,0
2023-01-15T00:10:54.000,10.9245205,9.122415,-4.973568,-3.3749537,9.122415,-3.5317495,-4.86348,0
2023-01-15T00:10:58.000,10.879506,8.9603615,-5.1749473,-3.3608785,8.9603615,-3.7260046,-4.9185843,0
2023-01-15T00:11:02.000,10.858262,9.032828,-5.020174,-3.3328218,9.032828,-3.5900192,-4.839587,0
2023-01-15T00:11:07.000,11.001284,8.901592,-5.490014,-3.4131577,8.901592,-4.004722,-5.074652,0
2023-01-15T00:11:11.000,10.967163,8.977479,-5.2831187,-3.4310632,8.977479,-3.8041086,-5.021184,0
2023-01-15T00:11:15.000,10.93967,8.917042,-5.319179,-3.4451485,8.917042,-3.8333092,-5.046627,0
2023-01-15T00:11:20.000,10.995916,8.957608,-5.4005485,-3.3919778,8.957608,-3.927964,-5.0241942,0
2023-01-15T00:11:24.000,10.954821,9.024412,-5.244846,-3.3256066,9.024412,-3.804112,-4.908848,0
2023-01-15T00:11:28.000,10.996468,8.90632,-5.43811,-3.467957,8.90632,-3.9376302,-5.10831,0
2023-01-15T00:11:33.000,10.915165,8.960054,-5.2802644,-3.313166,8.960054,-3.8417811,-4.9090705,0
2023-01-15T00:11:37.000,10.915273,9.067796,-5.1533093,-3.2189531,9.067796,-3.754415,-4.7773023,0
2023-01-15T00:11:41.000,10.90255,9.21942,-4.98758,-2.998655,9.21942,-3.6733785,-4.513776,0
2023-01-15T00:11:45.000,10.780664,9.010266,-5.10652,-2.9935372,9.010266,-3.787053,-4.5492907,0
2023-01-15T00:11:50.000,10.44947,8.671509,-4.9273787,-3.1172557,8.671509,-3.5766118,-4.6048017,0
2023-01-15T00:11:54.000,10.471156,8.699878,-5.006747,-2.9815607,8.699878,-3.6973915,-4.5040555,0
2023-01-15T00:11:58.000,10.309267,8.618708,-4.828682,-2.946643,8.618708,-3.5418096,-4.41072,0
2023-01-15T00:12:03.000,10.39656,8.653213,-4.9243803,-2.993466,8.653213,-3.6159928,-4.4872,0
2023-01-15T00:12:07.000,10.3305435,8.742158,-4.7416615,-2.7948978,8.742158,-3.5115755,-4.238353,0
2023-01-15T00:12:11.000,10.361948,8.796125,-4.757222,-2.7142203,8.796125,-3.5536509,-4.1676993,0
2023-01-15T00:12:16.000,10.335818,8.737431,-4.793569,-2.7400954,8.737431,-3.5791154,-4.204326,0
2023-01-15T00:12:20.000,10.3306465,8.672331,-4.9342284,-2.6769986,8.672331,-3.732896,-4.1926613,0
2023-01-15T00:12:24.000,10.416035,8.639903,-5.080245,-2.8349538,8.639903,-3.8167007,-4.390745,0
2023-01-15T00:12:28.000,10.487963,8.608281,-5.173712,-3.021184,8.608281,-3.8414834,-4.5975914,0
2023-01-15T00:12:33.000,10.680573,8.756792,-5.264167,-3.1115537,8.756792,-3.8959677,-4.713242,0
2023-01-15T00:12:37.000,10.7824745,8.795655,-5.3605795,-3.1878498,8.795655,-3.960835,-4.8176746,0
2023-01-15T00:12:41.000,10.671768,8.70936,-5.249679,-3.2364392,8.70936,-3.8400912,-4.825698,0
2023-01-15T00:12:46.000,10.276826,8.438734,-5.3652534,-2.3695953,8.438734,-4.242992,-4.049438,0
2023-01-15T00:12:50.000,10.228695,8.505221,-5.3368983,-1.9506232,8.505221,-4.358524,-3.6456385,0
2023-01-15T00:12:54.000,10.40402,8.589875,-5.5155354,-2.0091183,8.589875,-4.5067687,-3.7612128,0
2023-01-15T00:12:59.000,10.3233185,8.437355,-5.72519,-1.6137344,8.437355,-4.8381777,-3.4603438,0
2023-01-15T00:13:03.000,10.422997,8.626944,-5.618366,-1.6274766,8.626944,-4.7330723,-3.4369657,0
2023-01-15T00:13:07.000,10.415166,8.683422,-5.566334,-1.4456075,8.683422,-4.745868,-3.2481658,0
2023-01-15T00:13:11.000,10.388993,8.74974,-5.335833,-1.7035632,8.74974,-4.4415755,-3.412572,0
2023-01-15T00:13:16.000,10.539521,8.596179,-5.65258,-2.2881298,8.596179,-4.5413,-4.069863,0
2023-01-15T00:13:20.000,10.400066,8.343701,-5.5249424,-2.8317883,8.343701,-4.2368793,-4.5379357,0
2023-01-15T00:13:24.000,10.36195,8.488012,-5.448053,-2.3753679,8.488012,-4.3194194,-4.0824347,0
2023-01-15T00:13:29.000,10.434527,8.49972,-5.375256,-2.78222,8.49972,-4.1130013,-4.440421,0
2023-01-15T00:13:33.000,10.313069,8.359959,-5.3015594,-2.892053,8.359959,-4.0064836,-4.518693,0
2023-01-15T00:13:37.000,10.470364,8.530703,-5.4550533,-2.664207,8.530703,-4.2282143,-4.3563523,0
2023-01-15T00:13:41.000,10.426588,8.396361,-5.5402904,-2.7422667,8.396361,-4.281987,-4.4586344,0
2023-01-15T00:13:46.000,10.350415,8.331783,-5.380269,-2.9606037,8.331783,-4.0574684,-4.60971,0
2023-01-15T00:13:50.000,10.314286,8.360394,-5.3016324,-2.894998,8.360394,-4.005801,-4.5212693,0
2023-01-15T00:13:54.000,10.4249525,8.4545555,-5.451181,-2.7358239,8.4545555,-4.2005277,-4.4221797,0
2023-01-15T00:13:59.000,10.330445,8.317037,-5.430534,-2.8380117,8.317037,-4.1465135,-4.511256,0
2023-01-15T00:14:03.000,10.335196,8.165874,-5.6336994,-2.8976183,8.165874,-4.3174953,-4.636161,0
2023-01-15T00:14:07.000,10.362878,8.278907,-5.5602927,-2.816394,8.278907,-4.2760406,-4.534799,0
2023-01-15T00:14:12.000,10.450593,8.183057,-5.794563,-2.9454222,8.183057,-4.452753,-4.735553,0
2023-01-15T00:14:16.000,10.293513,8.261417,-5.504744,-2.72088,8.261417,-4.2562895,-4.4259896,0
2023-01-15T00:14:20.000,10.407539,8.579529,-5.1690083,-2.8266454,8.579529,-3.9046395,-4.411616,0
2023-01-15T00:14:24.000,10.145911,8.470011,-4.5581307,-3.2282932,8.470011,-3.193837,-4.5823393,0
2023-01-15T00:14:29.000,10.336496,8.394795,-5.3293114,-2.8229413,8.394795,-4.0568295,-4.4623637,0
2023-01-15T00:14:33.000,10.295833,8.27924,-5.4923444,-2.7004626,8.27924,-4.2517886,-4.4023438,0
2023-01-15T00:14:37.000,10.319625,8.254049,-5.5188613,-2.812029,8.254049,-4.238982,-4.516233,0
2023-01-15T00:14:42.000,10.397014,8.240777,-5.6900544,-2.7947724,8.240777,-4.4059525,-4.557966,0
2023-01-15T00:14:46.000,10.341729,8.030446,-5.9141645,-2.7360504,8.030446,-4.6367636,-4.578616,0
2023-01-15T00:14:50.000,10.456149,7.9233074,-6.1619067,-2.929703,7.9233074,-4.804276,-4.8447075,0
2023-01-15T00:14:55.000,10.446962,8.181749,-5.7943525,-2.9365742,8.181749,-4.4562125,-4.7265377,0
2023-01-15T00:14:59.000,10.262617,8.164556,-5.6555223,-2.5838764,8.164556,-4.4451923,-4.3475995,0
2023-01-15T00:15:03.000,10.601282,8.67255,-5.4390607,-2.7551181,8.67255,-4.183568,-4.4352913,0
2023-01-15T00:15:07.000,10.501593,8.541065,-5.3667207,-2.9209502,8.541065,-4.059374,-4.5667405,0
2023-01-15T00:15:12.000,10.330052,8.465057,-5.1368203,-2.943783,8.465057,-3.8354037,-4.5102606,0
2023-01-15T00:15:16.000,10.202081,8.375805,-5.1154747,-2.785724,8.375805,-3.8689413,-4.3542657,0
2023-01-15T00:15:20.000,10.448581,8.480219,-5.4400735,-2.768451,8.480219,-4.180254,-4.4479427,0
2023-01-15T00:15:25.000,10.612728,8.593549,-5.592766,-2.7389588,8.593549,-4.3339696,-4.4718704,0
2023-01-15T00:15:29.000,10.519839,8.599506,-5.510414,-2.5200899,8.599506,-4.330704,-4.2379847,0
2023-01-15T00:15:33.000,10.394158,8.475733,-5.3339753,-2.7837372,8.475733,-4.075439,-4.426203,0
2023-01-15T00:15:38.000,10.512444,8.62153,-5.3559813,-2.7375472,8.62153,-4.1118546,-4.390142,0
2023-01-15T00:15:42.000,10.441626,8.610509,-5.2488112,-2.708624,8.610509,-4.0208817,-4.3265667,0
2023-01-15T00:15:46.000,10.476723,8.706592,-5.1879487,-2.6537085,8.706592,-3.9822803,-4.2542243,0
2023-01-15T00:15:50.000,10.529329,8.702866,-5.3453827,-2.560039,8.702866,-4.1621966,-4.219364,0
2023-01-15T00:15:55.000,10.497995,8.565884,-5.392829,-2.7840514,8.565884,-4.1310215,-4.4461446,0
2023-01-15T00:15:59.000,10.447148,8.47157,-5.49134,-2.687118,8.47157,-4.2566056,-4.388249,0
2023-01-15T00:16:03.000,10.51634,8.5801935,-5.342495,-2.9036944,8.5801935,-4.043267,-4.5415506,0
2023-01-15T00:16:08.000,10.632186,8.691652,-5.3895173,-2.9071746,8.691652,-4.0863957,-4.560693,0
2023-01-15T00:16:12.000,10.522815,8.567254,-5.445737,-2.77051,8.567254,-4.1856422,-4.451087,0
2023-01-15T00:16:16.000,10.406553,8.538282,-5.245584,-2.8067644,8.538282,-3.9851027,-4.4173555,0
2023-01-15T00:16:21.000,10.601256,8.512647,-5.603441,-2.9194047,8.512647,-4.2837343,-4.6444683,0
2023-01-15T00:16:25.000,10.545503,8.517427,-5.6262593,-2.6469321,8.517427,-4.397538,-4.395759,0
2023-01-15T00:16:29.000,10.472649,8.531571,-5.45521,-2.6700814,8.531571,-4.2288194,-4.3595576,0
2023-01-15T00:16:33.000,10.4713745,8.486661,-5.3510976,-2.99867,8.486661,-4.0196576,-4.6334233,0
2023-01-15T00:16:38.000,10.448625,8.546189,-5.299564,-2.8374326,8.546189,-4.0258284,-4.464204,0
2023-01-15T00:16:42.000,10.545759,8.650677,-5.3454432,-2.7937558,8.650677,-4.0838494,-4.4385815,0
2023-01-15T00:16:46.000,10.466528,8.364952,-5.438407,-3.1622005,8.364952,-4.0466466,-4.816683,0
2023-01-15T00:16:51.000,10.281817,8.464582,-5.1214275,-2.7995691,8.464582,-3.8712232,-4.3680925,0
2023-01-15T00:16:55.000,10.468985,8.937654,-4.868591,-2.45251,8.937654,-3.750868,-3.9558778,0
2023-01-15T00:16:59.000,10.404286,8.765398,-4.888219,-2.742679,8.765398,-3.6711679,-4.2355046,0
2023-01-15T00:17:03.000,10.504043,8.501654,-5.533637,-2.72684,8.501654,-4.283906,-4.439026,0
2023-01-15T00:17:08.000,10.503138,8.531889,-5.3278694,-3.0226789,8.531889,-3.9902096,-4.647688,0
2023-01-15T00:17:12.000,10.448275,8.577386,-5.1839967,-2.9531443,8.577386,-3.8784328,-4.533502,0
2023-01-15T00:17:16.000,10.410902,8.800607,-4.8633466,-2.6989014,8.800607,-3.6628253,-4.1856794,0
2023-01-15T00:17:21.000,10.466697,9.175466,-4.3549337,-2.5292544,9.175466,-3.241896,-3.8539186,0
2023-01-15T00:17:25.000,10.3677,9.347972,-3.845889,-2.305154,9.347972,-2.83879,-3.4707155,0
2023-01-15T00:17:29.000,10.484271,9.351563,-4.305288,-1.9830995,9.351563,-3.3801227,-3.323094,0
2023-01-15T00:17:34.000,10.508705,9.339906,-4.3713813,-2.0223947,9.339906,-3.429068,-3.3823872,0
2023-01-15T00:17:38.000,10.454207,9.195056,-4.3801813,-2.356991,9.195056,-3.3241723,-3.7001724,0
2023-01-15T00:17:42.000,10.474794,9.050121,-4.689731,-2.413097,9.050121,-3.59653,-3.8576658,0
2023-01-15T00:17:46.000,10.417904,9.209264,-4.261824,-2.35776,9.209264,-3.212645,-3.6607494,0
2023-01-15T00:17:51.000,10.518289,9.304577,-4.2688413,-2.4158258,9.304577,-3.199655,-3.717718,0
2023-01-15T00:17:55.000,10.467406,9.23944,-4.3941703,-2.2114716,9.23944,-3.3867893,-3.5677714,0
2023-01-15T00:17:59.000,10.548058,9.289153,-4.477039,-2.2201943,9.289153,-3.461871,-3.6039681,0
2023-01-15T00:18:04.000,10.518159,9.299071,-4.4106593,-2.1691086,9.299071,-3.4167414,-3.5333865,0
